symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
Ttll5,5.026487,7.590282,12.387057,8.341951000000002
Ttll6,0.07304,0.025168,0.873408,1.60136
Ttll7,1.556366,1.026447,6.841495,6.132143
Ttll8,0.035225,0.0,0.127455,0.028207
Ttll9,0.044409,0.0,0.144424,0.732595
Ttn,0.001733,0.005344,0.020714,0.007494
Ttpa,0.351245,2.228331,0.801111,1.116673
Ttpal,14.016407999999998,13.86404,57.824083,48.661989000000005
Ttr,0.0,0.0,0.935912,0.584877
Ttyh1,0.025811,0.968193,0.6800999999999999,0.8865449999999999
Ttyh2,44.221049,52.723425,88.810845,78.788121
Ttyh3,61.878682,43.930922,125.101932,122.24310200000002
Tub,0.009059,0.0,0.036277,0.0
Tuba1a,222.316721,180.967227,552.294155,499.494743
Tuba1b,975.309442,718.285965,936.319001,821.632245
Tuba1c,147.240223,89.592653,152.355873,125.480093
Tuba3a,0.0,0.0,0.0,0.0
Tuba3b,0.0,0.0,0.0,0.0
Tuba4a,30.777366,24.768509,32.829609000000005,32.310888
Tuba8,0.197681,0.212231,0.200328,0.036714
Tubal3,0.0,0.0,0.0,0.0
Tubb1,0.081043,0.0,0.109396,0.548364
Tubb2a,52.309502,28.154799,11.736268,11.172995
Tubb2a-ps2,0.0,0.0,0.0,0.0
Tubb2b,19.63099,14.485195,39.77722,30.812893000000003
Tubb3,2.468434,2.78311,6.058163,4.471345
Tubb4a,6.194722,8.375798,14.773994,13.673975
Tubb4b,152.002075,99.628695,186.819664,179.26498700000002
Tubb4b-ps1,0.0,0.0,0.0,0.0
Tubb4b-ps2,0.0,0.0,0.0,0.0
Tubb5,530.1282610000001,388.665713,631.6546310000001,549.3679930000001
Tubb6,124.489088,87.716953,133.196694,105.876176
Tubd1,4.328276,4.502446,4.149491,5.082940999999999
Tube1,2.290122,1.272462,9.6003,9.902252
Tubg1,20.691322,12.787891,23.990889,21.503547
Tubg2,0.176543,0.151833,0.480485,0.45045
Tubgcp2,12.532239999999998,9.001375999999999,20.341603,19.038713
Tubgcp3,13.150944,12.166437,34.487364,37.69119
Tubgcp4,10.524518,7.907976999999999,41.598625,33.619091
Tubgcp5,8.334821,3.098923,14.110724,14.395875
Tubgcp6,7.175156999999999,7.645922,15.586754000000004,17.142147000000005
Tufm,66.54335,61.860985,82.220702,70.19822000000002
Tuft1,5.681659999999999,4.277063,16.284516,13.112122
Tug1,22.273953,16.974006000000003,66.574679,68.86684199999999
Tulp1,0.948068,5.066587999999999,4.283344,4.6943600000000005
Tulp2,0.198792,0.0,0.506239,0.351462
Tulp3,15.09563,13.300673,40.029438,38.228998
Tulp4,21.874804,49.637695000000015,45.690876,44.93318300000001
Tunar,0.0,0.0,0.0,0.028603
Tusc1,6.145029,5.480048,3.064342,1.89239
Tusc2,14.577548,8.346582,12.720141,9.081409
Tusc3,32.392865,21.835613,56.475975,54.560073
Tusc5,0.113879,0.366231,1.042132,1.071685
Tut1,6.49748,4.204131,9.982213,12.256148
Tut4,16.253344,14.838383,41.056646,55.136151
Tut7,39.577263,24.825056,47.641783,47.687735
Tvp23a,8.30878,6.693406,23.54415,23.133088
Tvp23b,18.260567,14.336201,27.658222,25.426832
Tvp23bos,0.0,0.0,0.0,0.430888
Twf1,37.985924,17.933686,41.688856,39.865014
Twf2,48.246653,36.90348899999999,27.528882000000003,23.587329
Twist1,25.638608,24.261162,60.07107,68.885075
Twist2,7.730808,9.646432,3.179241,3.479698
Twistnb,8.543116,10.831368,17.508361999999998,10.747765
Twnk,7.827323,8.479294,15.011694,13.275143
Twsg1,23.146444,17.698874000000004,78.89165299999999,70.446015
Txk,0.047339,0.044263,0.333245,0.088089
Txlna,22.299626,19.541903,46.114635,43.678969
Txlnb,0.539916,0.267275,0.7885,0.725374
Txlng,4.352206,4.086964,14.697535,14.237419
Txn-ps1,0.0,0.43878,0.0,0.0
Txn1,384.988473,223.275642,424.952877,362.45302
Txn2,121.413906,97.658559,93.70958400000002,88.39783999999999
Txndc11,17.005585,15.64282,44.368427,38.202884000000005
Txndc12,48.815722,36.271609,66.796994,54.980088
Txndc15,47.000945,32.937432,55.706549,49.414753
Txndc16,14.122868,10.769197000000002,27.779895000000003,24.740387
Txndc17,133.011258,72.93939999999999,66.833945,58.751044
Txndc2,0.0,0.169515,0.0,0.038115
Txndc5,84.97109199999998,64.360667,210.727396,211.100479
Txndc8,0.0,0.0,0.0,0.0
Txndc9,40.022858,30.490024000000005,51.835601,47.259269
Txnip,136.626465,105.103861,204.26202400000005,227.198226
Txnl1,61.697921,51.64518,62.872227,49.107107
Txnl4a,29.467513,27.754688,40.883844,27.88315
Txnl4b,8.5023,6.486237,6.529268,5.496443
Txnrd1,56.08344100000001,33.911011,76.876487,81.882946
Txnrd2,12.976777,10.696243,13.459315,13.671286
Txnrd3,4.633116,3.885428,8.961991,7.511778
Tyk2,9.572728,6.587916000000001,15.651806,14.636193
Tymp,1.200405,0.387076,1.462409,1.320344
Tyms,45.417404,30.63787,35.536378,27.095846
Tyms-ps,0.0,0.0,0.0,0.103804
Tyr,0.0607,0.145651,0.489689,0.340424
Tyro3,8.507208,5.719723,25.865263,30.62214
Tyrobp,1150.881453,508.547253,197.481782,148.540113
Tyrp1,0.0,0.0,0.0,0.0
Tysnd1,17.471449,17.97288,21.181414,22.501811
Tyw1,9.154992,8.675999,16.998160000000002,15.677237
Tyw3,1.229889,3.713971,3.429456,3.749622
Tyw5,14.756698,14.342378,39.307398,36.019355000000004
U2af1,125.431979,106.296855,121.512932,114.685046
U2af1l4,25.87667,23.324144,38.042852,37.999928
U2af2,118.638651,92.87545,206.498348,186.01917100000003
U2surp,23.35289,20.360856,45.688338,43.79062499999999
U90926,0.159769,0.0,0.224551,0.480027
Uaca,7.656895,9.683097,19.066683,19.331641
Uap1,27.848314,26.640978,70.84015,63.421448
Uap1l1,67.031323,46.755259,49.677103,60.80009499999999
Uba1,101.95145,118.13177,183.023806,164.23412699999997
Uba1y,0.0,0.0,0.019572,0.02113
Uba1y-ps1,0.0,0.0,0.0,0.0
Uba1y-ps2,0.0,0.0,0.0,0.0
Uba2,49.053758,29.353314,84.097835,74.73298299999999
Uba3,24.526005,17.325223,63.997868,67.1481
Uba5,23.24894,18.467908,33.606916,35.109695
Uba52,476.204798,381.339701,600.398323,499.3481220000001
Uba52-ps,0.0,0.0,0.0,0.424984
Uba6,5.6168130000000005,3.399371,8.107914000000001,8.683042
Uba7,13.434350000000002,10.529614,25.324674,20.064846
Ubac1,28.946573,22.579922,49.504921,54.86562
Ubac2,24.732413,20.141143,28.129253,25.599572
Ubald1,46.63034,31.234964,53.791875,53.806494
Ubald2,88.54513,44.511511,132.216987,105.193377
Ubap1,32.83113899999999,28.788728,31.234274,47.389265
Ubap1l,0.0,0.0,0.210681,0.261275
Ubap2,26.189914,25.807398,45.882784,45.327062
Ubap2l,84.42018399999999,67.15553100000001,164.75738500000003,137.93643099999997
Ubash3a,0.049761,0.114715,0.077248,0.028409
Ubash3b,7.612090999999999,3.803158,2.114901,1.286554
Ubb,1351.710296,883.497868,1428.813868,1335.439185
Ubc,1445.945616,908.868875,1990.3522,1867.428062
Ubd,1.152422,0.123414,0.0,0.0
Ube2a,51.092292,28.6181,44.860538000000005,33.160723000000004
Ube2b,108.502575,73.963213,171.14981600000002,155.076237
Ube2c,123.275128,77.86212,95.900852,69.56158099999999
Ube2cbp,0.80472,0.615286,1.3832179999999998,1.03122
Ube2d-ps,5.550572,4.268446,10.186507,9.156228
Ube2d1,24.876934,17.553949999999997,24.887395000000005,21.956719
Ube2d2a,104.148485,81.944362,123.581793,99.954307
Ube2d2b,0.037508,0.0,0.0,0.054039
Ube2d3,301.252918,168.275491,433.316657,412.07531100000006
Ube2d4,0.0,0.0,0.0,0.0
Ube2dnl1,0.0,0.0,0.0,0.0
Ube2dnl2,0.0,0.0,0.0,0.0
Ube2e1,56.68482,55.539227,53.672374000000005,51.079728
Ube2e2,21.448534,16.352561,65.207975,57.241379
Ube2e3,32.634836,18.196125,45.591762,43.818279
Ube2f,49.445088,30.677132,49.742823,48.078594
Ube2g1,20.622572,15.63146,42.252207,41.418136
Ube2g2,35.074777,28.545726,50.323371,42.795064
Ube2h,25.78324,22.515426,44.092032,45.839901000000005
Ube2i,215.014944,165.314876,364.90522,327.708412
Ube2j1,41.366468,22.540312,53.004747,40.516979
Ube2j2,107.933306,70.0773,135.037884,112.38842099999998
Ube2k,63.124832000000005,42.335999,61.420023,57.454724
Ube2l3,149.93775100000002,96.844815,132.019286,117.069711
Ube2l3-ps1,0.0,0.0,0.0,0.0
Ube2l6,36.470471,19.038872,46.910411,59.722029
Ube2m,157.000242,113.570373,121.45693599999998,103.701385
Ube2n,208.673482,138.810921,207.71690200000003,175.644557
Ube2n-ps1,106.4875,85.364819,122.097728,105.770286
Ube2nl,0.0,0.0,0.0,0.0
Ube2o,22.169697000000003,30.538291,77.803977,83.033359
Ube2q1,52.215093,36.70181,63.033977,51.080074
Ube2q2,20.828456,14.665237,17.676421,16.755817
Ube2ql1,0.328326,0.14428,0.620042,0.894505
Ube2r2,85.292789,93.446086,99.639688,98.64629200000002
Ube2s,260.047523,228.716948,161.78468,129.930157
Ube2t,8.638119000000001,7.524971000000001,14.926481,11.959861
Ube2u,0.291914,0.030175,0.565645,0.55874
Ube2uos,0.0,0.0,0.0,0.0
Ube2v1,129.056742,110.902514,186.836719,162.08594799999997
Ube2v2,36.442947,23.651712,54.00741300000001,41.241467
Ube2w,19.775804000000004,13.610891,32.672711,30.479904
Ube2z,39.408137,31.532138,54.591126,53.760878
Ube3a,21.073422,25.60288,25.967223,28.201312
Ube3b,20.82453,17.369556,38.331671,39.350107
Ube3c,10.972891,8.348018000000001,23.153998,22.666669
Ube4a,14.754227,9.525375,28.575008,29.048656
Ube4b,32.412804,33.228207,62.969711,57.067059
Ube4bos1,0.047218,0.159321,0.18601,0.429035
Ube4bos2,0.0,1.640298,0.0,0.0
Ube4bos3,0.0,0.0,1.485425,2.701328
Ubfd1,19.360607,16.156258,41.533455,39.255320000000005
Ubiad1,7.805137,5.941888,12.63675,12.917242
Ubl3,80.102154,41.462439,70.553091,56.855321
Ubl4a,27.282552,21.180956,46.760954000000005,46.934438000000014
Ubl4b,3.656187,2.47025,6.266219,4.496719
Ubl5,364.812644,193.741103,271.565816,244.01287600000003
Ubl7,42.653796,29.231746,56.80857099999999,43.462541
Ublcp1,13.234016,11.419043,36.582349,33.477276
Ubn1,14.457724999999998,16.986996,40.858142,39.793261
Ubn2,4.409392,7.924487000000001,15.767565,20.27479
Ubox5,2.512086,2.555449,5.093631,5.819151
Ubp1,24.37958,13.283127,54.629924,60.087102
Ubqln1,49.604379,34.046839,52.230555,46.001563
Ubqln2,20.975333,17.991693,33.259256,22.993661
Ubqln3,0.0,0.0,0.0,0.0
Ubqln4,29.589632,27.266169,60.312448,58.185081
Ubqln5,0.0,0.0,0.0,0.0
Ubqlnl,0.0,0.0,0.0,0.0
Ubr1,3.203214,4.049923,11.128859,12.532424
Ubr2,14.783457000000002,9.953775,34.248165,38.09203500000001
Ubr3,11.647639,8.40622,37.528715,41.272062
Ubr4,41.557611,32.626123,49.982791,59.18822099999999
Ubr5,34.313993,28.387283000000004,63.80693600000001,75.943625
Ubr7,12.57683,8.39617,15.637373,13.511689
Ubtd1,39.243633,15.118855,21.62532,20.787602
Ubtd2,14.38973,9.885432,35.611681,38.020559
Ubtf,49.959132,42.78278,84.760683,72.71727700000001
Ubtfl1,0.0,0.0,0.0,0.0
Ubxn1,122.185525,88.68139,84.934935,73.978845
Ubxn10,0.0,0.0,0.0,0.0
Ubxn11,1.790271,3.601043,16.843874999999997,28.048257
Ubxn2a,6.944966,3.0414700000000003,8.83646,7.493199000000001
Ubxn2b,3.566676,2.450189,6.359322,6.848498
Ubxn4,26.840839,18.642597,43.650213,41.922564
Ubxn6,28.599678,19.304774,41.561016,43.317044
Ubxn7,21.036342,6.716331,50.579145,53.63405399999999
Ubxn8,6.60819,5.17069,6.377827,6.323984
Uchl1,66.185173,80.652956,517.801234,381.569089
Uchl1os,0.0,0.0,0.347066,0.142546
Uchl3,43.067417,26.831733,30.561666,21.684299000000003
Uchl4,0.055645,0.0,0.076377,0.0
Uchl5,41.06337499999999,30.88868,32.14743599999999,32.992847000000005
Uck1,17.538479,15.5075,60.004009,64.335249
Uck2,51.273279,50.064738000000006,73.641782,71.222743
Uckl1,10.366371999999998,9.505841,43.480813000000005,49.66384099999999
Uckl1os,0.050893,0.482692,0.688236,1.844417
Ucma,0.0,0.0,0.0,0.0
Ucn,0.0,0.0,0.0,0.0
Ucn2,0.192703,0.274696,1.758085,2.089564
Ucn3,0.0,0.0,0.0,0.0
Ucp1,0.221925,0.127789,0.0,0.0
Ucp2,572.301655,380.681121,148.62776200000002,117.16239799999998
Ucp3,0.144011,0.018897,0.195045,0.1177179999999999
Uevld,4.404602000000001,2.569512,8.137383999999999,6.780157
Ufc1,87.063247,61.629714,118.675337,103.63389
Ufd1,34.133512,25.39614,65.626418,71.510811
Ufl1,8.850303,5.63389,18.289921,17.603272999999998
Ufm1,34.081455,15.898005,44.613794,36.74946
Ufsp1,2.203281,0.86334,2.711106,1.499484
Ufsp2,44.43872900000001,27.408734,52.26400199999999,49.14809600000001
Ugcg,24.656056000000003,19.396873,56.470393,58.172325
Ugdh,32.675000000000004,21.283909,73.32298,74.251288
Uggt1,26.835713,21.506541,56.005963,56.28195300000001
Uggt2,2.670844,2.928673,23.666202,29.87666800000001
Ugp2,53.599311,28.3416,31.223999,26.36613
Ugt1a1,0.0,0.0,0.092011,0.673197
Ugt1a10,0.0,0.0,2.0752420000000003,0.0
Ugt1a2,0.0,0.0,0.0,0.0
Ugt1a5,0.0,0.21838,0.0,0.39771
Ugt1a6a,8.847019,6.788438,17.923613,18.118374
Ugt1a6b,1.122394,0.461367,3.123819,5.402877
Ugt1a7c,30.98211,17.021264,59.824683,57.359115
Ugt1a8,0.0,0.0,0.0,0.0
Ugt1a9,0.0,0.0,0.959588,0.220098
Ugt2a1,0.0,0.0,0.0,0.0
Ugt2a2,0.0,0.0,0.0,0.0
Ugt2a3,0.0,0.0,0.0,0.0
Ugt2b1,0.0,0.0,0.065849,0.035107
Ugt2b34,0.0,0.0,0.083693,0.0
Ugt2b35,0.0,0.0,0.190106,0.028947
Ugt2b36,0.0,0.0,0.368687,0.099408
Ugt2b37,0.0,0.0,0.0,0.0
Ugt2b38,0.0,0.0,0.0,0.0
Ugt2b5,0.0,0.0,0.09635,0.0
Ugt3a1,0.708865,1.244765,4.383756,4.15407
Ugt3a2,0.0,0.0,0.075615,0.0
Ugt8a,0.0,0.0,0.0,0.0
Uhmk1,17.422821,9.854426,19.859247000000003,19.469701
Uhrf1,32.554428,24.064242,54.023369,51.02277899999999
Uhrf1bp1,3.983932,2.323807,6.742859,6.565243
Uhrf1bp1l,14.619193999999998,9.036550000000002,24.09151,28.758075000000005
Uhrf2,26.954046,27.248679,99.940016,101.961081
Uimc1,10.211743000000002,9.272691,14.54093,18.929986
Ulbp1,4.718722,1.533181,3.775299,1.3407840000000002
Ulk1,9.837222999999998,7.29878,32.791316,41.779389
Ulk2,9.650593,5.097279,12.334062,12.048697
Ulk3,7.221848,5.401040999999999,35.894796,44.862307
Ulk4,0.5277259999999999,1.463447,1.89125,1.757617
Umad1,9.303471,6.432826,13.221341,13.308349
Umod,0.0,0.0,0.0,0.0
Umodl1,0.01116,0.0,0.0,0.033609
Umpk-ps,0.0,0.0,0.0,0.0
Umps,32.778150000000004,26.554017,53.733122,46.76498
Unc119,35.966812000000004,23.128256,38.886467,33.723187
Unc119b,11.875898,8.923804,23.087995,21.253735
Unc13a,1.503926,0.8361320000000001,0.924828,1.1413430000000002
Unc13b,0.652832,0.599127,2.914637,3.516742
Unc13c,0.0,0.0,0.0,0.0
Unc13d,6.063006,5.219639000000001,5.123365000000001,5.903946
Unc45a,18.497036,8.203335,41.887375,42.128696
Unc45b,0.057106,0.574493,2.189456,2.056981
Unc45bos,0.046544,0.0,0.382872,0.069256
Unc50,45.754118,31.412638,108.212991,87.583473
Unc5a,0.027171,0.0,0.0,0.0
Unc5b,1.666897,1.436673,6.094862999999999,5.556568
Unc5c,0.493489,0.655263,0.5607960000000001,0.407119
Unc5cl,0.120003,0.588457,0.6056010000000001,0.811939
Unc5d,0.0,0.014738,0.019758,0.0
Unc79,0.006429,0.0,0.059727,0.065151
Unc80,0.0,0.0,0.0,0.214873
Unc93a,0.134012,0.100245,0.267272,0.641374
Unc93a2,0.028765,0.174216,0.196454,0.401201
Unc93b1,305.755517,207.716144,92.578674,76.701463
Uncx,0.070537,0.0,0.043399,0.23033
Ung,13.598247,11.904651,11.358073999999998,9.744912
Unk,19.017706,22.101195,100.947612,86.46534500000001
Unkl,2.878108,3.390061,12.979028,14.564591
Uox,0.0,0.0,0.117963,0.0
Upb1,1.0302710000000002,0.186163,1.474946,2.669686
Upf1,31.99276,29.132946,63.333837,64.31675899999999
Upf2,9.446656,7.125461,16.459832,18.23054
Upf3a,25.117331,18.737284,40.328249,35.831998
Upf3b,7.282823,11.209799,17.81456,18.954768
Upk1a,0.138173,0.241455,1.592135,2.993444
Upk1b,1.669057,2.926714,27.406931,32.027647
Upk2,0.060261,0.0,0.0,0.0
Upk3a,0.0,0.0,0.0,0.0
Upk3b,0.112799,0.097141,0.213576,0.094285
Upk3bl,0.0,0.0,0.0,0.151346
Upp1,28.15272,10.232999,6.132041,5.544571
Upp2,4.396414999999999,2.161485,6.248513,17.411922
Uprt,2.817126,2.142865,8.981403,6.889395
Uqcc1,21.65441,17.928817,42.556219,30.685465
Uqcc2,183.130115,119.479205,197.671783,146.526464
Uqcc3,36.450657,22.46311,19.214125,20.106543
Uqcr10,385.393167,265.264928,323.13568,260.599616
Uqcr11,415.792147,211.960236,309.267115,284.794756
Uqcrb,371.043304,159.395644,170.489527,145.637491
Uqcrc1,128.213242,97.467387,164.723337,139.779629
Uqcrc2,81.431264,49.093772,71.19903299999999,58.378076
Uqcrfs1,96.736739,63.353426,78.645217,70.436487
Uqcrh,475.214063,392.995787,456.140991,417.724695
Uqcrh-ps1,0.0,0.0,0.0,0.0
Uqcrh-ps2,0.0,0.0,0.0,0.0
Uqcrq,332.096408,245.346448,210.295725,160.38466100000002
Urad,0.0,0.0,0.0,0.0
Urah,0.183269,0.0,0.0,0.0
Urb1,3.71423,3.390651,9.078627,8.024841
Urb2,3.477705,3.078953,6.991145,7.554838999999999
Urgcp,9.071998,8.09086,19.993955,19.465744
Uri1,13.785467,11.103693,26.66817200000001,22.962335
Urm1,28.333648,17.842867,62.410099,59.358699
Uroc1,0.0,0.041245,0.043688,0.023962
Urod,38.70006,31.481160000000003,110.86586200000002,101.825208
Uros,5.983790999999999,5.020497,7.772347,8.673264
Usb1,23.42131,15.878244,35.574371,32.554034
Use1,102.090535,69.261388,127.312093,124.406989
Usf1,54.826039,51.250916,80.196394,83.896515
Usf2,76.26716200000001,48.15868899999999,74.624335,72.542286
Usf2-ps1,0.0,0.0,0.0,0.0
Usf3,1.880715,1.411195,4.722292,5.407314
Ush1c,0.055739,0.0,0.031189,0.034869
Ush1g,1.70567,1.446919,5.272356,4.907914
Ush2a,0.0,0.03863,0.004487,0.004913
Ushbp1,0.608807,0.403156,3.213954,3.469435
Usmg5,565.149413,298.437179,599.761489,455.61709
Uso1,27.903923,21.079037,45.077316,44.478638
Usp1,34.556743,16.863076,33.84024099999999,28.146349
Usp10,20.222847,19.482451,57.768709999999984,62.052611
Usp11,5.162735,4.914551,15.823488,16.175652
Usp12,10.403913,6.822179,13.481254,15.101656
Usp13,0.018434,0.0,0.047335,0.020592
Usp14,48.626905,34.284848,65.047368,57.074713
Usp15,29.95503,25.311811,36.326653,37.931705
Usp16,11.307478,13.404719000000002,33.881539999999994,40.137142
Usp17la,0.0,0.039301,0.0,0.063735
Usp17lb,0.0,0.0,0.0,0.0
Usp17lc,0.0,0.0,0.0,0.0
Usp17ld,0.0,0.0,0.0,0.0
Usp17le,0.0,0.029819,0.0,0.0
Usp17le-ps,0.0,0.0,0.0,0.0
Usp18,13.890196,4.289104,18.032929000000003,7.448268
Usp19,33.182965,30.889264000000004,123.26873899999995,134.144133
Usp2,3.082261,6.812088999999999,9.970271,9.474989
Usp20,8.53941,7.311141999999999,31.292228,35.349958
Usp21,25.170351000000004,22.956265,67.95298000000001,64.80144299999999
Usp22,29.923823,25.379337,71.479592,74.97969999999998
Usp24,8.015929,5.750557,14.045452,14.65393
Usp25,16.854264999999998,8.874655,13.756899,11.383128
Usp26,0.0,0.0,0.0,0.0
Usp27x,0.4347299999999999,0.433014,1.632271,1.922598
Usp28,4.713032999999999,3.971914,17.916774,20.232054
Usp29,0.113181,0.395795,0.229766,0.330192
Usp3,22.122231,13.829712,43.03806,41.599303
Usp30,7.222352000000001,4.692224,13.296916,15.476644
Usp31,2.567476,2.111151,4.617476,4.786156
Usp32,7.0509900000000005,4.826798999999999,15.095058,18.608496
Usp33,14.701759,9.771255,39.93159500000001,42.66981999999999
Usp34,13.081046,9.445435,22.048161,23.61144
Usp35,2.545989,3.632551,13.971921000000002,16.537917
Usp36,21.674525,28.542693,58.367203,55.9856
Usp37,7.977872999999999,6.35959,15.314087,15.711648
Usp38,7.059334,5.474299,11.41221,11.421641
Usp39,20.917581,19.233782,26.206707,23.515312
Usp4,40.271266,30.531812,52.555461,46.98439400000001
Usp40,7.18632,9.617486,23.763206,21.493195
Usp42,2.305328,2.130791,6.517563,8.108403
Usp43,0.0,0.0,0.045679,0.101838
Usp44,0.328067,0.5076039999999999,0.720416,0.945395
Usp45,7.857254,5.758469,21.232984,21.207333
Usp46,13.283333,10.987553,33.34718899999999,26.232799
Usp46os1,0.0,0.0,0.0,0.0
Usp46os2,0.0,0.0,0.31924,0.182623
Usp47,18.215728,17.054409999999997,33.519759,33.45538
Usp48,19.7606,23.121649,64.241483,81.21676
Usp49,3.034116,1.380245,7.427659999999999,6.558896000000001
Usp5,43.232775,37.464544,86.84839899999999,92.550183
Usp50,0.197006,0.287877,0.74457,0.8683829999999999
Usp51,0.0,0.0,0.0,0.0
Usp53,2.452802,2.387219,24.975987,33.637331
Usp54,2.083712,2.022932,9.79671,13.495144
Usp6nl,4.28983,4.5732610000000005,14.8793,15.654898
Usp7,30.356504,30.63676,66.47346599999999,79.518695
Usp8,25.585772,18.427454,41.114588,38.535591
Usp9x,23.268083,15.21677,36.796329,38.354005
Usp9y,0.015276,0.0,0.0,0.0
Uspl1,13.993576999999998,14.72543,32.062004,34.045997
Ust,4.071388,3.758979,8.215739,8.044118
Utf1,0.041535,0.0,0.0,0.0598
Utp11,31.855634,24.743148,47.710836,43.388649
Utp14a,17.16257,13.91441,19.853764,16.771274
Utp14b,1.878586,1.904793,5.240004,4.298758
Utp14b-ps1,0.0,0.0,0.0,0.0
Utp15,11.56293,9.274131,21.972154,22.446613
Utp18,17.099325,11.640106,17.52392,15.090709
Utp20,9.378745,9.317079,10.59659,12.314607
Utp23,6.758623,7.663102,8.233724,5.827581
Utp3,39.111626,30.856679,26.855794,25.252216
Utp4,21.712865,18.635693,39.966421,37.806252
Utp6,25.921313,16.904981,27.107833000000003,21.363478
Utrn,5.904302,4.650549000000001,16.978364000000003,19.502184000000007
Uts2,0.0,0.0,0.0,0.0
Uts2b,0.0,0.0,0.0,0.0
Uts2r,0.0,0.0,0.0,0.0
Uty,2.92994,16.088484,1.508166,1.879041
Uvrag,17.047492,10.868851,17.769858,19.568381
Uvssa,1.686018,1.280377,14.508423,16.278812000000002
Uxs1,25.661121,24.010103,66.225879,51.709924
Uxt,33.473049,13.688319,24.843324,22.960491
V1ra8,0.0,0.0,0.0,0.0
V1rd19,0.0,0.0,0.0,0.0
V1rg10,0.0,0.0,0.0,0.0
Vac14,19.531391,15.936183000000002,25.38781,22.183287000000004
Vamp1,1.097054,0.673443,5.776544,8.137811
Vamp2,16.609002,15.382535999999998,50.451587,70.750232
Vamp3,68.87368000000001,40.17901,73.887031,64.101261
Vamp4,38.444327,24.138742,34.699177,35.604943
Vamp5,14.588246,12.394653,15.71077,12.998167
Vamp7,16.493361,7.885201,21.430151,20.392405
Vamp7-ps,0.0,0.0,0.0,0.0
Vamp8,147.47870400000002,72.15214900000001,77.565947,66.116447
Vamp9,0.0,0.0,0.0,0.0
Vangl1,5.645462,5.872415,18.352955,16.421668
Vangl2,5.026703,3.46178,13.371568,14.453043
Vapa,109.951107,69.408759,97.803141,83.253647
Vapb,47.326284,24.831531,58.552376,44.897831
Vars,69.392789,76.067139,212.779487,185.100652
Vars2,7.866998,8.026457,40.173398,44.16181
Vash1,2.170595,1.084331,3.128548,2.738206
Vash2,7.377661,7.379761999999999,15.525168,14.61688
Vasn,11.732291,15.371647,87.71278099999999,92.69277
Vasp,89.194025,63.783694,138.42246799999998,125.424483
Vat1,166.795389,88.387188,103.178239,95.644172
Vat1l,0.014756,0.038103,0.0,0.0
Vaultrc5,25.164709,0.0,0.0,0.0
Vav1,51.998286,25.935963,8.043944,5.288732
Vav2,8.603282000000002,7.040867,15.583702,13.645081
Vav3,12.802517,5.037235,13.053122,11.156429
Vax1,0.0,0.0,0.0,0.0
Vax2,0.0,0.0,0.0,0.0
Vax2os,0.0,0.0,0.0,0.13795
Vbp1,51.535927,32.89098,56.793081,49.363448
Vcam1,135.463852,80.77751699999999,48.165628,27.118442
Vcan,25.371629,20.043163,57.755769,52.917256
Vcl,12.26831,7.356333999999999,49.705955,53.115514000000005
Vcp,204.656388,187.202662,283.88934199999994,244.362432
Vcp-rs,0.0,0.266932,0.0,0.121163
Vcpip1,6.466693,4.67441,13.943323,14.114445
Vcpkmt,14.898201,6.519949,10.992981,8.341875
Vdac1,195.888219,140.806362,196.439095,192.895477
Vdac2,149.759473,96.400621,126.75476600000002,102.04254399999998
Vdac3,122.439125,96.019118,128.92644600000003,105.734643
Vdac3-ps1,0.0,0.0,0.0,0.345812
Vdr,3.963011,2.703221,0.891802,0.850658
Vegfa,68.477727,42.275704,193.931702,216.209125
Vegfb,49.130718,30.60614,46.373133,40.064604
Vegfc,0.170761,0.478306,0.60132,0.857265
Vegfd,1.557536,2.186683,11.774916,9.182807
Veph1,0.03241,0.0,0.182847,0.177088
Vezf1,9.887273,9.863813,32.051278,29.251913
Vezt,7.850332,3.571996,10.810823,9.668250999999998
Vgf,0.227045,0.389829,2.3654200000000003,1.668771
Vgll1,0.0,0.0,0.0,0.0
Vgll2,0.0,0.0,0.0,0.0
Vgll3,0.044143,0.1215089999999999,0.732139,0.910208
Vgll4,24.709386,20.42091,43.305129,45.505297000000006
Vhl,15.053397,10.790892,22.462728,23.419469
Vhl-ps1,0.0,0.0,0.0,0.0
Vil1,0.526858,0.331533,1.999795,1.120781
Vill,20.994491,14.092596,33.221646,21.402087
Vim,1567.8770960000002,999.375477,1946.362141,1766.816044
Vip,0.0,0.0,0.0,0.0
Vipas39,27.156249000000003,19.06475,24.106454,24.398157
Vipr1,0.678676,0.244148,0.230958,0.095924
Vipr2,0.207139,0.087961,1.180046,1.503791
Virma,11.723215,8.426503,22.638097,22.489061
Vis1,7.189917,0.0,0.0,0.0
Vit,0.0,0.0,0.17573,0.360001
Vkorc1,97.738435,60.518366,133.96635999999998,122.938888
Vkorc1l1,14.575784,10.198305,23.948333,19.163873
Vldlr,1.4175,0.7513350000000001,13.582158,18.853083
Vma21,35.965744,18.102351,29.759648,30.146733
Vma21-ps,0.0,0.0,0.0,0.0
Vmac,7.462547000000001,7.603392,13.614719,13.568844
Vmn1r-ps1,0.0,0.0,0.0,0.0
Vmn1r-ps10,0.0,0.0,0.0,0.0
Vmn1r-ps100,0.0,0.0,0.0,0.0
