symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
Ngb,8,6,13,7
Ngdn,811,678,698,548
Ngef,39,41,71,57
Ngf,390,312,894,561
Ngfr,50,53,16,12
Ngly1,599,506,734,608
Ngp,15,8,1,7
Ngrn,344,374,477,427
Nhej1,68,54,85,102
Nhlh1,0,0,1,0
Nhlh2,0,0,0,0
Nhlrc1,34,1,4,2
Nhlrc2,566,520,894,784
Nhlrc3,861,369,775,672
Nhlrc4,0,0,2,1
Nhp2,1734,1632,1196,828
Nhs,34,31,57,92
Nhsl1,159,202,447,387
Nhsl2,1157,1105,2999,3050
Nicn1,274,257,726,591
Nid1,372,277,1434,1156
Nid2,859,216,588,419
Nif3l1,697,591,702,543
Nifk,1654,2076,1413,1073
Nim1k,40,50,45,56
Nin,928,1124,942,866
Ninj1,5265,2684,1035,946
Ninj2,0,0,0,0
Ninl,177,211,612,828
Nip7,979,894,1195,966
Nipa1,210,211,304,255
Nipa2,1299,890,794,582
Nipal1,40,127,516,435
Nipal2,8,2,16,34
Nipal3,346,339,658,522
Nipal4,1,0,0,1
Nipbl,1620,1263,2647,2391
Nipsnap1,381,480,688,560
Nipsnap2,765,585,990,845
Nipsnap3a,0,0,0,0
Nipsnap3b,571,338,449,336
Nisch,5709,8570,15628,17002
Nit1,726,538,642,563
Nit2,596,470,656,598
Nkain1,287,368,519,376
Nkain2,5,0,0,1
Nkain3,0,0,0,0
Nkain4,12,17,4,6
Nkap,595,538,560,536
Nkapd1,452,442,852,671
Nkapl,2,13,1,0
Nkd1,8,1,16,12
Nkd2,1,59,24,36
Nkg7,27,56,11,14
Nkiras1,135,81,340,280
Nkiras2,852,522,625,516
Nkpd1,1,5,9,8
Nkrf,162,179,232,238
Nktr,1231,1139,4711,5002
Nkx1-1,0,0,0,1
Nkx1-2,5,0,1,1
Nkx2-1,0,1,1,1
Nkx2-2,0,0,1,0
Nkx2-2os,0,0,0,0
Nkx2-3,0,0,0,0
Nkx2-4,0,0,0,0
Nkx2-5,0,0,0,4
Nkx2-6,0,0,0,0
Nkx2-9,0,0,0,0
Nkx3-1,1,0,0,1
Nkx3-2,0,0,0,0
Nkx6-1,0,0,0,0
Nkx6-2,0,0,0,0
Nkx6-3,0,0,1,0
Nle1,256,351,608,607
Nlgn1,0,0,2,2
Nlgn2,1244,1423,5464,5508
Nlgn3,6,1,55,88
Nlk,229,256,423,574
Nlk-ps1,0,0,0,0
Nln,745,639,583,569
Nlrc3,120,61,97,82
Nlrc4,203,136,74,54
Nlrc5,317,285,149,154
Nlrp10,21,36,27,23
Nlrp12,18,20,13,14
Nlrp14,0,0,0,0
Nlrp1a,78,66,7,7
Nlrp1b,97,114,24,29
Nlrp1c-ps,21,22,7,6
Nlrp2,0,0,0,0
Nlrp3,2396,1154,173,181
Nlrp4a,0,0,0,0
Nlrp4b,0,0,0,0
Nlrp4c,0,0,0,0
Nlrp4d,0,0,0,0
Nlrp4e,0,0,0,0
Nlrp4f,0,0,0,3
Nlrp4g,0,0,0,0
Nlrp5,0,0,0,1
Nlrp5-ps,0,0,6,0
Nlrp6,0,0,1,2
Nlrp9a,0,0,0,0
Nlrp9b,0,0,2,0
Nlrp9c,0,0,0,0
Nlrx1,352,276,173,140
Nmb,18,27,22,12
Nmbr,0,0,2,0
Nmd3,934,853,1090,909
Nme1,1970,1660,856,677
Nme2,6908,5227,4643,3362
Nme3,206,138,77,69
Nme4,448,262,426,372
Nme5,9,3,42,42
Nme6,171,177,154,129
Nme7,343,250,391,318
Nme8,0,0,0,0
Nme9,0,0,0,0
Nmi,471,438,327,233
Nmnat1,136,106,221,181
Nmnat2,25,23,106,84
Nmnat3,110,68,178,231
Nmral1,541,617,582,450
Nmrk1,153,121,534,537
Nmrk2,0,0,2,1
Nms,0,0,0,0
Nmt1,3049,2091,2092,1579
Nmt2,757,721,1068,960
Nmu,0,0,0,0
Nmur1,0,0,1,0
Nmur2,0,0,0,0
Nnat,8,7,57,59
Nnmt,78,90,256,178
Nnt,736,527,423,562
Noa1,436,540,473,355
Nob1,986,1061,1762,1315
Nobox,0,0,1,0
Noc2l,3823,4123,4084,3703
Noc3l,545,458,683,618
Noc4l,623,611,551,558
Noct,8610,7581,34553,30364
Nod1,570,671,626,576
Nod2,161,108,50,52
Nodal,0,3,2,5
Nog,0,0,0,0
Nol10,508,580,573,475
Nol11,1788,2333,3037,2025
Nol12,667,502,508,435
Nol3,151,203,316,264
Nol4,0,0,0,0
Nol4l,172,197,181,135
Nol6,1786,1940,2778,2583
Nol7,1466,892,705,616
Nol8,525,583,574,582
Nol9,902,1037,1304,1149
Nolc1,2933,3300,3552,2884
Nom1,723,1257,1083,759
Nomo1,1781,1599,2919,2539
Nono,7254,6857,7869,6684
Nop10,858,722,550,381
Nop14,1032,971,1308,939
Nop16,990,840,683,553
Nop2,1356,1828,1255,1093
Nop53,3070,3030,3115,2571
Nop56,3106,3621,5874,5800
Nop58,2994,3047,2801,2292
Nop9,1053,1162,769,701
Nos1,4,4,15,16
Nos1ap,80,120,102,156
Nos2,1530,827,285,262
Nos3,53,12,145,104
Nosip,788,891,1114,949
Nostrin,201,169,146,109
Notch1,630,396,382,324
Notch2,2214,1841,2383,2289
Notch3,1133,1046,3890,4060
Notch4,290,371,288,328
Noto,0,0,0,0
Notum,1835,1804,7322,5304
Notumos,208,71,795,589
Nov,5,19,93,77
Nova1,0,101,1,10
Nova2,34,21,69,63
Nox1,3,0,2,1
Nox3,0,0,0,0
Nox4,33,17,58,60
Noxa1,0,0,0,0
Noxo1,1,7,29,44
Noxred1,8,3,13,8
Npas1,6,17,12,10
Npas2,80,103,519,414
Npas3,3,5,10,19
Npas4,3,3,30,14
Npat,441,329,672,628
Npb,1,4,1,9
Npbwr1,0,0,0,0
Npc1,3977,2462,4485,3781
Npc1l1,0,6,1,5
Npc2,13750,8526,8716,6029
Npcd,0,8,2,0
Npdc1,808,1374,3241,3291
Npepl1,719,605,308,264
Npepps,2774,3153,3754,4006
Npff,2,10,32,37
Npffr1,1,0,0,0
Npffr2,0,0,0,0
Nphp1,201,178,328,211
Nphp3,103,113,684,409
Nphp4,179,114,273,253
Nphs1,0,0,0,0
Nphs1os,0,0,0,0
Nphs2,0,0,0,3
Npl,2127,836,332,242
Nploc4,2998,3946,5543,4434
Npm1,23287,23898,17313,12444
Npm2,2,0,0,2
Npm3,1281,1154,945,679
Npm3-ps1,0,0,0,0
Npn2,0,0,0,0
Npnt,79,82,1008,1300
Nppa,0,0,2,1
Nppb,0,0,0,0
Nppc,1,0,3,1
Npr1,155,229,654,574
Npr2,197,475,1442,2057
Npr3,391,341,421,284
Nprl2,158,242,491,512
Nprl3,258,245,878,873
Nps,0,0,1,0
Npsr1,0,0,0,0
Nptn,4200,3707,3066,3171
Nptx1,59,13,43,23
Nptx2,2,0,0,0
Nptxr,444,388,1165,935
Npvf,0,0,0,0
Npw,0,0,0,0
Npy,38,3,4,2
Npy1r,0,4,20,16
Npy2r,16,7,1,4
Npy4r,3,5,16,9
Npy5r,0,0,0,0
Npy6r,0,0,0,0
Nqo1,87,51,126,171
Nqo2,999,444,366,412
Nr0b1,0,0,0,0
Nr0b2,0,0,0,0
Nr1d1,479,436,404,413
Nr1d2,741,483,1173,1134
Nr1h2,1375,1054,1775,1649
Nr1h2-ps,0,0,0,0
Nr1h3,527,577,165,111
Nr1h4,21,30,229,174
Nr1h5,0,5,0,4
Nr1i2,0,0,1,0
Nr1i3,5,0,11,9
Nr2c1,362,305,460,385
Nr2c2,279,304,706,693
Nr2c2ap,417,428,394,370
Nr2e1,0,0,0,0
Nr2e3,0,0,0,0
Nr2f1,878,876,1608,1377
Nr2f2,2766,4168,7139,5963
Nr2f6,1202,1442,1462,1374
Nr3c1,2330,1853,2574,1842
Nr3c2,2,6,6,3
Nr4a1,2266,2199,2351,3663
Nr4a2,181,183,104,81
Nr4a3,478,249,80,99
Nr5a1,0,0,2,2
Nr5a1os,0,0,0,0
Nr5a2,4,5,13,16
Nr6a1,60,111,239,241
Nr6a1os,0,0,2,2
Nradd,194,212,499,560
Nrap,25,23,32,20
Nrarp,49,44,161,134
Nras,3082,2188,3147,2446
Nras-ps2,0,0,0,0
Nrbf2,638,486,507,422
Nrbp1,1825,1690,1977,1700
Nrbp2,242,445,2704,3914
Nrcam,25,12,13,12
Nrd1,2008,2114,5552,4071
Nrde2,279,278,375,350
Nrep,1007,960,1785,1286
Nrf1,709,757,677,665
Nrg1,148,258,539,353
Nrg2,33,42,25,22
Nrg3,0,0,0,0
Nrg3os,0,0,0,0
Nrg4,35,27,38,22
Nrgn,50,38,18,9
Nrip1,310,207,436,328
Nrip2,117,122,316,389
Nrip3,1,0,2,4
Nrk,0,0,0,0
Nrl,0,0,0,0
Nrm,474,418,322,237
Nrn1,430,361,964,850
Nrn1l,0,6,2,6
Nron,0,1,0,3
Nrp1,1969,1663,1154,841
Nrp2,2886,1380,645,536
Nrros,3432,2157,589,369
Nrsn1,0,0,0,0
Nrsn2,0,0,0,0
Nrtn,23,48,30,36
Nrxn1,0,0,0,0
Nrxn2,8,74,42,51
Nrxn3,0,0,0,0
Nsa2,4974,3661,4143,3329
Nsa2-ps2,0,0,0,0
Nsd1,1658,1736,2465,2749
Nsd2,1582,1012,1483,1740
Nsd3,2071,1596,2578,2294
Nsdhl,278,208,361,229
Nsf,3740,4249,7123,6150
Nsfl1c,2220,2129,2750,2507
Nsg1,13,0,18,10
Nsg2,263,210,301,286
Nsl1,315,217,393,318
Nsmaf,658,811,974,1107
Nsmce1,541,362,386,260
Nsmce2,624,508,635,468
Nsmce3,534,443,513,360
Nsmce4a,1039,831,934,784
Nsmf,396,487,2146,2300
Nsrp1,674,674,652,525
Nsun2,2744,2753,2460,2060
Nsun3,176,257,188,232
Nsun4,165,184,450,352
Nsun5,255,214,596,529
Nsun6,102,90,532,233
Nsun7,38,78,371,376
Nt5c,1412,1653,1486,1154
Nt5c1a,2,0,0,0
Nt5c1b,0,0,2,5
Nt5c2,620,635,889,825
Nt5c3,671,514,740,637
Nt5c3b,529,433,905,892
Nt5dc1,235,158,246,190
Nt5dc2,1639,1618,1551,1168
Nt5dc3,400,365,613,615
Nt5e,552,278,343,274
Nt5m,272,181,227,211
Ntan1,1085,933,1095,1023
Ntf3,121,142,221,272
Ntf5,96,76,208,132
Nthl1,145,189,203,149
Ntm,0,0,0,1
Ntmt1,600,619,1037,996
Ntn1,399,635,1668,1430
Ntn4,65,75,301,487
Ntn5,9,21,17,24
Ntng1,0,1,4,4
Ntng2,70,88,80,62
Ntpcr,1126,550,560,399
Ntrk1,11,7,53,69
Ntrk2,6,7,10,14
Ntrk3,26,2,3,14
Nts,0,0,0,0
Ntsr1,0,0,0,0
Ntsr2,0,18,1,0
Nuak1,517,393,1905,1850
Nuak2,479,304,114,64
Nub1,1836,1616,1960,1513
Nubp1,758,494,752,754
Nubp2,674,484,562,431
Nubpl,219,121,166,102
Nucb1,6735,4063,7254,5982
Nucb2,1381,1069,1000,828
Nucks1,3910,2881,3315,2529
Nudc,4140,4448,3176,2398
Nudc-ps1,13,0,2,0
Nudcd1,585,731,842,746
Nudcd2,941,828,952,809
Nudcd3,1130,1043,1079,1006
Nudt1,153,135,171,129
Nudt10,0,0,0,0
Nudt11,0,0,0,0
Nudt12,11,30,121,149
Nudt12os,0,0,0,0
Nudt13,157,377,285,313
Nudt14,212,166,156,135
Nudt15,68,65,44,37
Nudt16,157,209,203,144
Nudt16l1,968,709,954,793
Nudt17,38,25,17,21
Nudt18,300,256,242,170
Nudt19,533,656,234,220
Nudt2,414,290,257,194
Nudt21,1619,1537,1431,993
Nudt22,251,212,293,275
Nudt3,2364,2171,3213,2411
Nudt4,3424,2960,6601,6106
Nudt5,1391,1183,1112,850
Nudt6,50,32,40,70
Nudt7,136,121,188,141
Nudt8,172,141,187,202
Nudt9,1208,907,830,646
Nuf2,583,492,354,260
Nufip1,816,691,524,428
Nufip2,1013,791,2455,2496
Nuggc,7,0,15,10
Numa1,2411,2088,3072,2796
Numb,553,299,933,840
Numbl,707,650,2298,2094
Nup107,715,803,661,757
Nup133,1184,1108,1882,1703
Nup153,1540,1429,2292,2381
Nup155,947,1011,2429,2647
Nup160,744,609,1249,881
Nup188,1523,1587,2698,2057
Nup205,1690,1665,2489,2201
Nup210,744,949,726,862
Nup210l,4,0,36,31
Nup214,1140,1382,663,573
Nup35,352,266,358,320
Nup37,331,291,309,275
Nup43,237,267,171,203
Nup50,1826,1617,1905,1492
Nup54,704,767,902,774
Nup62,1406,1400,1320,1069
Nup62cl,0,0,0,2
Nup85,1688,3491,3879,3870
Nup88,1257,1238,2031,1920
Nup93,1321,1397,1878,1802
Nup98,1637,1867,1545,1370
Nupl1,0,0,0,0
Nupl2,158,183,144,158
Nupr1,438,310,337,291
Nupr1l,9,1,24,24
Nus1,2925,1697,1721,1565
Nusap1,957,660,681,545
Nutf2,503,376,379,395
Nutf2-ps1,1434,1085,1073,697
Nutf2-ps2,0,0,0,0
Nutm1,2,0,1,0
Nutm2,0,0,0,0
Nvl,670,982,3277,3330
Nwd1,2,0,12,10
Nwd2,0,0,0,2
Nxf1,1149,1580,1331,1390
Nxf2,1,11,1,0
Nxf3,1,11,55,27
Nxf7,262,187,567,344
Nxn,734,801,876,756
Nxnl1,4,13,23,14
Nxnl2,2,0,2,1
Nxpe1-ps,41,19,3,2
Nxpe2,4,10,24,13
Nxpe3,129,112,139,125
Nxpe4,110,141,150,193
Nxpe5,1998,1065,318,160
Nxph1,0,0,0,0
Nxph2,0,0,0,0
Nxph3,1,17,2,9
Nxph4,20,30,49,50
Nxt1,490,436,349,271
Nxt2,647,365,311,221
Nyap1,110,140,630,578
Nyap2,1,0,0,0
Nynrin,483,192,772,809
Nyx,2,13,8,9
OR5BS1P,5,5,10,7
Oacyl,0,0,5,22
Oaf,345,502,1337,1155
Oard1,310,230,236,226
Oas1a,1063,661,426,219
Oas1b,83,40,178,127
Oas1c,76,31,75,65
Oas1d,0,2,0,3
Oas1e,0,0,4,0
Oas1f,0,0,0,0
Oas1g,220,89,168,101
Oas1h,0,0,1,1
Oas2,310,256,102,62
Oas3,589,334,90,52
Oasl1,587,478,168,86
Oasl2,1120,599,834,442
Oat,2877,2354,3381,2831
Oat-rs1,0,0,0,0
Oaz1,6217,3638,5239,3665
Oaz1-ps,2255,1886,1221,1113
Oaz2,2239,1553,3234,2678
Oaz2-ps,1,2,2,0
Oaz3,0,0,11,2
Obox1,0,0,0,0
Obox2,0,0,0,0
Obox3,0,0,1,0
Obox3-ps1,0,0,0,0
Obox3-ps2,0,0,0,0
Obox3-ps3,0,0,0,0
Obox3-ps4,0,0,0,0
Obox3-ps5,0,0,0,0
Obox3-ps6,0,0,0,1
Obox3-ps7,0,0,0,0
Obox3-ps8,0,0,0,0
Obox4-ps1,0,0,0,0
Obox4-ps10,0,0,0,0
Obox4-ps11,0,0,0,0
Obox4-ps12,0,0,0,0
Obox4-ps13,0,0,0,0
Obox4-ps14,0,0,0,0
Obox4-ps15,0,0,0,0
Obox4-ps16,0,0,0,0
Obox4-ps17,0,0,0,0
Obox4-ps18,0,0,0,0
Obox4-ps19,0,0,0,0
Obox4-ps2,0,0,0,0
Obox4-ps20,0,0,0,0
Obox4-ps21,0,0,0,0
Obox4-ps22,0,0,0,0
Obox4-ps23,0,0,0,0
Obox4-ps24,0,0,0,0
Obox4-ps25,0,0,0,0
Obox4-ps26,0,0,0,0
Obox4-ps27,0,0,0,0
Obox4-ps28,0,0,0,0
Obox4-ps29,0,0,0,0
Obox4-ps3,0,0,0,0
Obox4-ps30,0,0,0,0
Obox4-ps31,0,0,0,0
Obox4-ps32,0,0,0,0
Obox4-ps33,0,0,0,0
Obox4-ps34,0,0,0,0
Obox4-ps35,0,0,0,0
Obox4-ps36,0,0,0,0
Obox4-ps37,0,0,0,0
Obox4-ps38,0,0,0,0
Obox4-ps39,0,0,0,0
Obox4-ps4,0,0,0,0
Obox4-ps5,0,0,0,0
Obox4-ps6,0,0,0,0
Obox4-ps7,0,0,0,0
Obox4-ps8,0,0,0,0
Obox4-ps9,0,0,0,0
Obox5,0,0,0,0
Obox6,0,0,0,0
Obox6-ps1,0,0,0,0
Obox7,0,0,0,0
Obox8,0,0,0,0
Obp1a,0,0,0,0
Obp1b,0,0,0,0
Obp2a,0,0,0,0
Obp2b,0,0,0,0
Obscn,0,0,17,4
Obsl1,52,60,227,155
Oc90,0,0,0,0
Oca2,0,0,0,0
Ocel1,398,439,632,532
Ociad1,2491,2265,1855,1434
Ociad2,149,137,320,337
Ocln,25,27,22,27
Ocm,0,0,0,0
Ocrl,630,558,1017,957
Ocstamp,99,88,8,2
Odam,0,0,0,0
Odaph,0,6,23,42
Odc1,4416,3782,3658,3692
Odf1,0,0,0,0
Odf2,904,1001,2204,2593
Odf2l,314,216,718,608
Odf3,0,0,2,4
Odf3b,0,0,1,0
Odf3l1,3,0,3,4
Odf3l2,0,0,0,0
Odf4,0,2,3,13
Odr4,859,603,945,1205
Ofcc1,0,0,0,0
Ofd1,219,268,515,380
Ogdh,4181,3465,3942,3320
Ogdhl,410,643,1190,1251
Ogfod1,551,493,860,820
Ogfod2,264,193,241,274
Ogfod3,173,292,324,299
Ogfr,2333,1915,2928,2078
Ogfrl1,1686,1432,494,370
Ogg1,195,185,217,169
Ogn,293,346,862,1053
Ogt,1350,1802,10179,10887
Oip5,141,86,118,98
Oit1,0,0,0,0
Oit3,22,8,6,9
Ola1,2464,2001,2009,1452
Olah,0,0,0,0
Olfm1,1739,1437,127,144
Olfm2,0,12,4,5
Olfm3,0,0,0,0
Olfm4,32,18,7,4
Olfm5,0,0,0,0
Olfml1,0,1,8,6
Olfml2a,16,46,192,196
Olfml2b,1170,1249,2606,2096
Olfml3,3009,3565,7127,5931
Olfr1,0,0,0,0
Olfr10,1,0,0,0
Olfr1000,0,0,0,0
Olfr1001-ps1,0,0,0,0
Olfr1002,0,0,0,0
Olfr1003-ps1,0,0,0,0
Olfr1004-ps1,0,0,0,0
Olfr1005-ps1,0,0,0,0
Olfr1006,0,0,0,0
Olfr1007-ps1,0,0,0,0
Olfr1008,0,0,0,0
Olfr1009,0,0,0,0
Olfr101,0,0,1,0
Olfr1010,0,0,0,0
Olfr1012,0,0,1,2
Olfr1013,0,0,0,0
Olfr1014,0,0,0,0
Olfr1015,0,0,0,0
Olfr1016,0,0,0,0
Olfr1017-ps1,0,0,0,0
Olfr1018,0,0,0,0
Olfr1019,0,0,0,0
Olfr102,11,10,33,47
Olfr1020,0,0,0,0
Olfr1021-ps1,0,0,0,0
Olfr1022,0,0,0,0
Olfr1023,0,0,0,0
Olfr1024,0,0,0,0
Olfr1025-ps1,0,0,0,0
Olfr1026,0,0,0,0
Olfr1027-ps1,0,0,0,0
Olfr1028,9,39,59,64
Olfr1029,0,0,0,0
Olfr103,0,8,0,0
Olfr1030,0,0,0,0
Olfr1031,0,1,4,0
Olfr1032,0,0,0,0
Olfr1033,123,310,425,167
Olfr1034,0,0,2,2
Olfr1035-ps1,0,0,0,0
Olfr1036,0,0,0,0
Olfr1037,0,0,0,0
Olfr1038-ps,0,0,0,0
Olfr1039,1,12,4,0
Olfr104-ps,0,0,0,0
Olfr1040,0,0,0,0
Olfr1041-ps1,0,0,0,0
Olfr1042,0,0,0,0
Olfr1043,0,0,0,0
Olfr1044,0,0,0,0
Olfr1045,0,0,0,0
Olfr1046,0,0,0,0
Olfr1047,0,0,0,0
Olfr1048,2,3,7,2
Olfr1049,0,0,0,0
Olfr105-ps,1,0,0,3
Olfr1050-ps1,0,0,0,0
Olfr1051,0,0,0,0
Olfr1052,0,0,0,0
Olfr1053,0,0,0,0
Olfr1054,0,0,0,0
Olfr1055,0,0,3,0
Olfr1056,0,0,0,0
Olfr1057,0,0,0,0
Olfr1058,0,0,0,0
Olfr1059-ps1,0,0,0,0
Olfr106-ps,0,0,0,0
Olfr1060-ps1,0,0,0,0
Olfr1061,0,0,0,0
Olfr1062,0,0,0,0
Olfr1063-ps1,0,0,0,0
Olfr1064-ps1,0,0,0,0
Olfr1065,0,0,0,0
Olfr1066,0,0,0,0
Olfr1069-ps1,0,0,0,0
Olfr107,10,13,20,18
Olfr1070-ps1,0,0,0,0
Olfr1073-ps1,0,0,0,0
Olfr1075-ps1,0,0,0,0
Olfr1076,0,0,0,0
Olfr1077-ps1,0,0,0,0
Olfr1078-ps1,0,0,0,0
Olfr1079,0,0,0,0
Olfr108,0,0,0,0
Olfr1080,0,0,0,0
Olfr1081-ps1,0,0,0,0
Olfr1082,0,0,0,0
Olfr1083-ps,0,0,0,0
Olfr1084,0,0,0,0
Olfr1085,0,0,0,0
Olfr1086,0,0,0,0
Olfr1087,0,0,0,0
Olfr1088-ps1,0,0,0,0
Olfr1089,0,0,0,0
Olfr109,2,9,0,1
Olfr1090,0,1,0,3
Olfr1091-ps1,0,0,0,0
Olfr1092-ps1,0,0,0,0
Olfr1093,0,0,0,0
Olfr1094,0,0,0,0
Olfr1095,0,0,0,0
Olfr1097,0,0,0,0
Olfr1098,0,0,0,0
Olfr1099,0,0,0,0
Olfr11,7,0,8,10
Olfr110,7,0,1,2
Olfr1100,0,0,0,0
Olfr1101,0,0,0,0
Olfr1102,0,0,0,0
Olfr1103-ps1,0,0,0,0
Olfr1104,0,0,0,0
Olfr1105,0,0,0,0
Olfr1106,0,0,1,3
Olfr1107,0,0,0,0
Olfr1108-ps1,0,0,0,0
Olfr1109,0,0,0,0
Olfr111,11,20,9,4
Olfr1110,0,0,0,0
Olfr1111,0,0,0,0
Olfr1112,0,0,0,0
Olfr1113,0,0,0,0
Olfr1114-ps1,0,0,0,0
Olfr1115,0,0,0,0
Olfr1116,0,7,9,3
Olfr1117-ps1,0,0,0,0
Olfr1118,0,0,0,0
Olfr1119-ps1,0,0,0,0
Olfr112,0,0,1,0
Olfr1120,0,0,10,8
Olfr1121,0,0,0,0
Olfr1122,50,93,214,166
Olfr1123,0,0,0,0
Olfr1124,1,6,7,4
Olfr1126,0,0,0,0
Olfr1127-ps1,0,0,0,0
Olfr1128,0,0,0,0
Olfr1129,0,0,0,0
Olfr113,1,0,0,0
Olfr1130,0,0,0,0
Olfr1131,0,0,0,0
Olfr1132,0,0,0,0
Olfr1133,0,0,0,0
Olfr1134,0,0,0,0
Olfr1135,0,0,0,0
Olfr1136,0,0,0,0
Olfr1137,0,0,0,0
Olfr1138,0,0,0,0
Olfr1139-ps1,0,0,0,0
Olfr114,0,0,0,0
Olfr1140,0,0,0,0
Olfr1141,0,0,0,0
Olfr1142-ps1,0,0,0,0
Olfr1143,0,0,0,0
Olfr1144-ps1,0,0,0,0
Olfr1145,0,0,0,0
Olfr1146-ps1,0,0,0,0
Olfr1147-ps1,0,0,0,0
Olfr1148,0,0,0,0
Olfr1149-ps1,0,0,0,0
Olfr115,0,0,0,0
Olfr1150-ps1,0,0,0,0
Olfr1151,0,0,0,0
Olfr1152,10,29,102,97
Olfr1153,0,0,0,0
Olfr1154,0,0,0,0
Olfr1155,0,0,0,0
Olfr1156,18,42,46,44
Olfr1157,0,0,0,0
Olfr1158,0,0,0,0
Olfr1159-ps1,0,0,0,0
Olfr116,0,0,0,0
Olfr1160,0,15,10,23
Olfr1161,0,0,0,0
Olfr1162,0,0,0,0
Olfr1163,0,0,0,0
Olfr1164,0,0,0,0
Olfr1165-ps,0,0,0,0
Olfr1166,0,0,0,0
Olfr1167,3,0,9,6
Olfr1168,0,0,0,0
Olfr1169-ps1,0,0,0,0
Olfr117,0,0,0,0
Olfr1170,0,0,0,0
Olfr1171-ps1,0,0,0,0
Olfr1172-ps1,0,0,0,0
Olfr1173,30,76,34,27
Olfr1174-ps,0,0,0,0
Olfr1175-ps,13,13,34,14
Olfr1176,0,0,0,1
Olfr1177-ps,0,0,0,0
Olfr1178,2,10,2,2
Olfr1179,0,0,0,0
Olfr118,6,0,11,10
Olfr1180,0,0,0,0
Olfr1181,0,0,0,0
Olfr1183,0,0,0,0
Olfr1184,0,0,0,0
Olfr1185-ps1,0,0,0,0
Olfr1186,0,0,0,0
Olfr1187-ps1,0,0,0,0
Olfr1188,0,0,0,0
Olfr1189,0,0,0,0
Olfr119,0,0,0,0
Olfr1191-ps1,7,31,19,13
Olfr1192-ps1,1,8,8,12
Olfr1193,0,0,0,0
Olfr1195,0,0,0,0
Olfr1196,0,0,0,0
Olfr1197,0,0,0,0
Olfr1198,0,0,1,1
Olfr1199,0,0,0,0
Olfr12,2,0,1,0
Olfr120,0,0,0,0
Olfr1200,0,0,0,0
Olfr1201,0,0,0,0
Olfr1202,4,0,7,5
Olfr1204,0,3,0,0
Olfr1205,0,0,0,0
Olfr1206,0,0,0,0
Olfr1208,0,0,0,0
Olfr1209,0,6,9,8
Olfr121,0,0,0,0
Olfr1211,0,0,0,0
Olfr1212,0,0,0,0
Olfr1214,0,0,0,0
Olfr1215,0,0,0,0
Olfr1216,0,0,0,0
Olfr1217,0,5,0,6
Olfr1218,0,0,0,0
Olfr1219,0,0,0,0
Olfr122,0,0,0,0
Olfr1220,1,3,14,11
Olfr1221,0,0,0,0
Olfr1222,0,0,0,0
Olfr1223,0,0,0,0
Olfr1224-ps1,0,0,0,0
Olfr1225,0,0,0,0
Olfr1226,1,7,2,5
Olfr1227-ps1,0,0,0,0
Olfr1228,0,0,0,0
Olfr1229,0,0,0,0
Olfr123,0,0,0,0
Olfr1230,0,0,0,0
Olfr1231,0,0,0,0
Olfr1232,0,0,0,0
Olfr1233,1,0,1,0
Olfr1234,0,0,0,0
Olfr1235-ps1,0,0,0,0
Olfr1238,25,23,36,41
Olfr1239,0,0,0,0
Olfr124,0,0,0,0
Olfr1240,0,0,0,0
Olfr1241,0,0,0,0
Olfr1242,0,0,0,0
Olfr1243,0,0,0,0
Olfr1244-ps1,0,0,0,0
Olfr1245,0,0,0,1
Olfr1246,0,0,0,0
Olfr1247,117,264,252,249
Olfr1248,0,0,0,0
Olfr1249,0,0,0,0
Olfr125,0,0,0,0
Olfr1250,23,16,42,50
Olfr1251,0,0,0,0
Olfr1252,0,0,0,0
Olfr1253,0,0,0,0
Olfr1254,0,0,0,0
Olfr1255,0,0,0,0
Olfr1256,1,0,0,0
Olfr1257,0,0,0,0
Olfr1258,0,0,5,6
Olfr1259,0,0,0,0
Olfr126,0,0,0,0
Olfr1260,3,8,8,14
Olfr1261,0,0,0,0
Olfr1262,0,0,0,0
Olfr1263,0,0,0,0
Olfr1264,0,0,0,0
Olfr1265,5,15,19,12
Olfr1266-ps1,0,0,0,0
Olfr1267-ps1,0,0,0,0
Olfr1268-ps1,0,0,0,0
Olfr1269,12,23,29,36
Olfr127,4,0,9,9
Olfr1270,0,0,0,0
Olfr1271,7,22,25,16
Olfr1272,0,0,0,0
Olfr1273-ps,0,0,0,0
Olfr1274-ps,0,0,0,0
Olfr1275,0,0,0,0
Olfr1276,0,17,2,2
Olfr1277,1,13,7,4
Olfr1278,0,0,0,0
Olfr1279,0,0,0,0
Olfr128,0,0,0,1
Olfr1280,0,0,0,0
Olfr1281,0,0,0,0
Olfr1282,0,0,0,0
Olfr1283,0,0,0,0
Olfr1284,2,11,7,11
Olfr1285,0,0,0,0
Olfr1286,0,0,0,0
Olfr1287,0,0,0,0
Olfr1288,0,0,0,0
Olfr1289,0,0,0,0
Olfr129,8,16,18,19
Olfr1290,0,0,0,0
Olfr1291-ps1,0,0,0,0
Olfr1292-ps1,0,0,0,0
Olfr1293-ps,0,0,0,0
Olfr1294,0,0,0,0
Olfr1295,0,0,0,0
Olfr1296-ps1,0,0,0,0
Olfr1297,0,0,0,0
Olfr1298,0,0,0,0
Olfr1299,0,0,0,0
Olfr13,0,0,0,0
Olfr130,0,0,0,0
