gene,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
ENSMUSG00000041609,61,91,99,85,47,86,109,66,86
ENSMUSG00000041616,2,0,2,0,1,0,0,2,0
ENSMUSG00000041617,51,97,115,71,162,125,46,80,73
ENSMUSG00000041620,0,0,0,0,0,0,0,0,0
ENSMUSG00000041623,542,948,944,808,965,921,925,1316,958
ENSMUSG00000041624,1,35,36,31,41,34,17,46,30
ENSMUSG00000041625,326,426,390,500,398,446,320,250,271
ENSMUSG00000041629,4039,3244,3399,2876,2961,3006,3581,4568,4103
ENSMUSG00000041632,905,1245,1152,1239,1432,1332,1396,1269,919
ENSMUSG00000041633,5,50,66,90,103,104,27,38,36
ENSMUSG00000041638,4319,4772,4525,4463,4709,4524,3092,3946,3533
ENSMUSG00000041642,84,398,497,315,528,374,398,909,669
ENSMUSG00000041644,0,0,0,0,0,0,0,0,0
ENSMUSG00000041645,2370,1616,1587,1406,1671,1611,1501,1416,1164
ENSMUSG00000041649,444,286,281,375,176,178,111,358,164
ENSMUSG00000041650,759,552,565,505,594,491,492,616,502
ENSMUSG00000041653,0,2,3,0,3,1,27,0,0
ENSMUSG00000041654,1278,1749,1838,1712,1815,1799,2060,1879,1895
ENSMUSG00000041658,122,230,241,309,193,272,245,353,218
ENSMUSG00000041660,0,0,0,0,0,0,0,0,0
ENSMUSG00000041669,0,0,0,0,0,0,0,0,0
ENSMUSG00000041670,9,0,0,0,0,0,0,0,0
ENSMUSG00000041671,130,436,372,270,499,367,347,359,371
ENSMUSG00000041673,0,0,0,0,0,0,0,0,0
ENSMUSG00000041674,4,0,13,1,8,2,0,9,1
ENSMUSG00000041679,10,25,27,26,77,15,19,20,16
ENSMUSG00000041681,0,0,0,0,0,0,0,0,0
ENSMUSG00000041684,162,813,823,881,742,784,660,915,883
ENSMUSG00000041685,224,810,1174,1695,1729,1663,782,1145,882
ENSMUSG00000041688,313,1097,1215,1343,1005,1334,1352,1227,1022
ENSMUSG00000041695,0,12,21,53,16,39,2,17,21
ENSMUSG00000041696,397,638,602,414,357,423,222,537,403
ENSMUSG00000041697,12075,4152,4864,5184,4183,5715,5479,4878,4205
ENSMUSG00000041698,0,0,0,0,0,0,0,0,0
ENSMUSG00000041700,0,0,0,0,0,0,0,0,0
ENSMUSG00000041702,209,919,1019,936,1496,1196,789,1126,852
ENSMUSG00000041703,0,0,0,0,0,0,0,0,0
ENSMUSG00000041707,4,7,33,40,10,22,14,2,12
ENSMUSG00000041708,0,0,0,0,3,0,0,0,0
ENSMUSG00000041710,0,0,3,0,0,0,0,0,2
ENSMUSG00000041712,331,851,881,852,1152,975,933,967,818
ENSMUSG00000041716,410,235,246,231,272,231,265,270,206
ENSMUSG00000041718,322,803,911,1054,545,890,676,1062,888
ENSMUSG00000041720,2792,2733,2657,1729,2514,2143,1786,2165,1874
ENSMUSG00000041722,0,0,0,0,1,0,0,5,0
ENSMUSG00000041729,209,741,826,676,858,796,653,689,667
ENSMUSG00000041730,0,0,0,1,0,0,0,0,0
ENSMUSG00000041731,0,1,0,14,12,4,5,4,0
ENSMUSG00000041733,567,671,758,825,776,729,778,931,750
ENSMUSG00000041734,416,1544,1620,2043,2929,2220,1503,2245,1799
ENSMUSG00000041735,0,0,0,0,0,0,0,0,0
ENSMUSG00000041736,4762,2249,2762,1141,1926,1441,2662,1824,1720
ENSMUSG00000041737,0,0,0,0,0,0,0,0,0
ENSMUSG00000041740,2117,5089,5103,5074,5100,4986,4290,4943,4429
ENSMUSG00000041741,82,244,244,70,160,102,129,91,93
ENSMUSG00000041747,600,1000,1033,1874,1708,1737,928,1205,883
ENSMUSG00000041750,16,1,2,3,3,3,3,4,5
ENSMUSG00000041754,1,0,2,0,0,0,0,3,3
ENSMUSG00000041757,35,70,103,55,377,148,147,225,84
ENSMUSG00000041762,187,236,304,546,345,377,227,303,190
ENSMUSG00000041763,1194,2183,2384,2638,2732,2818,1968,3488,2267
ENSMUSG00000041765,653,870,946,727,1047,864,791,836,716
ENSMUSG00000041769,969,1157,1291,1266,1490,1337,1110,1578,1321
ENSMUSG00000041771,1,0,0,2,8,1,2,0,0
ENSMUSG00000041773,235,523,548,661,1053,806,412,343,292
ENSMUSG00000041774,915,421,404,493,544,591,416,354,316
ENSMUSG00000041775,106,121,150,213,274,189,124,188,151
ENSMUSG00000041777,618,896,934,1063,1166,1039,750,1076,889
ENSMUSG00000041779,107,446,458,615,621,639,414,637,563
ENSMUSG00000041781,686,1366,1357,1376,1848,1522,1313,1345,1222
ENSMUSG00000041782,0,2,8,0,0,5,0,0,0
ENSMUSG00000041789,4,1,3,0,0,0,0,0,0
ENSMUSG00000041791,0,0,0,0,3,2,0,0,0
ENSMUSG00000041794,0,0,0,0,0,0,0,0,0
ENSMUSG00000041797,8,60,491,95,508,228,54,48,44
ENSMUSG00000041798,0,0,0,2,0,0,1,0,0
ENSMUSG00000041801,532,271,364,296,270,275,261,287,248
ENSMUSG00000041805,0,0,0,0,0,0,0,0,0
ENSMUSG00000041809,17,42,42,13,130,61,119,140,65
ENSMUSG00000041815,1662,3181,3216,3840,3916,3863,2930,3391,2788
ENSMUSG00000041817,11,29,44,33,38,30,26,32,28
ENSMUSG00000041827,25,69,318,45,106,56,90,39,49
ENSMUSG00000041828,7,59,14,157,78,24,2,3,7
ENSMUSG00000041831,4,19,16,18,22,4,18,3,4
ENSMUSG00000041836,20,133,261,159,220,167,70,55,70
ENSMUSG00000041837,889,733,779,606,705,617,546,706,630
ENSMUSG00000041840,1033,530,488,249,719,349,808,607,580
ENSMUSG00000041841,21770,11902,12940,12940,11174,12410,13640,10057,11276
ENSMUSG00000041842,2,69,46,53,49,39,29,50,31
ENSMUSG00000041845,460,418,382,487,421,408,580,470,415
ENSMUSG00000041846,714,1536,1627,1630,2151,1795,1442,1727,1351
ENSMUSG00000041849,41,340,404,379,392,392,176,228,195
ENSMUSG00000041852,799,4062,3589,4345,5165,4561,3070,4111,3210
ENSMUSG00000041857,0,0,0,0,0,0,0,0,0
ENSMUSG00000041859,10535,5822,5889,7063,7549,7756,6258,6641,6478
ENSMUSG00000041870,930,1592,1804,1679,1857,1681,1384,1494,1152
ENSMUSG00000041872,2,0,4,2,3,2,1,0,3
ENSMUSG00000041878,1,1,2,5,0,1,1,1,3
ENSMUSG00000041879,774,3307,3284,4217,4895,4947,3184,5670,4085
ENSMUSG00000041881,2947,1269,1548,1711,1548,1771,1928,2324,1673
ENSMUSG00000041885,0,0,0,0,0,0,0,0,0
ENSMUSG00000041886,0,0,0,0,0,0,0,0,0
ENSMUSG00000041889,348,301,286,157,306,186,359,362,285
ENSMUSG00000041890,549,1065,1340,1090,1204,1198,802,1051,910
ENSMUSG00000041891,1806,4598,4704,2814,6676,3758,4281,4079,3591
ENSMUSG00000041895,235,521,616,484,611,542,414,540,431
ENSMUSG00000041907,0,1,1,0,0,0,0,0,0
ENSMUSG00000041911,159,329,268,288,260,469,214,282,250
ENSMUSG00000041912,733,642,681,205,1143,352,460,719,554
ENSMUSG00000041915,449,1559,1623,848,2165,1208,1487,1796,1503
ENSMUSG00000041920,36,242,404,327,479,368,203,353,249
ENSMUSG00000041921,1453,1100,1278,1066,1648,1249,858,1208,912
ENSMUSG00000041923,3,15,22,8,0,2,2,2,3
ENSMUSG00000041926,870,1269,1535,1248,1353,1395,1662,1596,1319
ENSMUSG00000041930,9,46,41,31,65,48,35,15,25
ENSMUSG00000041935,276,903,1061,989,2000,1260,668,1190,806
ENSMUSG00000041936,1840,2761,2902,2233,3974,2768,2010,3275,2761
ENSMUSG00000041939,674,774,637,458,494,456,471,676,621
ENSMUSG00000041945,20,30,32,41,26,33,36,42,20
ENSMUSG00000041949,394,565,649,595,977,715,584,542,484
ENSMUSG00000041954,9,33,63,109,92,93,23,57,55
ENSMUSG00000041957,107,205,225,131,233,151,32,62,40
ENSMUSG00000041958,801,1157,1273,2055,1735,1968,1554,1854,1529
ENSMUSG00000041959,4903,2222,2723,1613,2107,2069,1361,1176,1073
ENSMUSG00000041961,189,761,758,1017,1063,991,598,886,701
ENSMUSG00000041966,127,684,626,607,658,597,487,740,445
ENSMUSG00000041974,322,590,656,625,633,568,617,917,748
ENSMUSG00000041975,579,536,453,626,558,608,551,665,523
ENSMUSG00000041977,32,1099,1118,1344,1661,1568,902,1579,1059
ENSMUSG00000041984,0,0,0,0,0,0,0,0,0
ENSMUSG00000041986,0,1,0,0,0,1,0,0,0
ENSMUSG00000041991,0,0,1,0,0,0,0,1,0
ENSMUSG00000041992,5,29,45,36,116,54,24,53,40
ENSMUSG00000041995,256,526,535,755,567,666,606,537,422
ENSMUSG00000041997,516,2051,2135,2086,2215,2008,1374,1988,1590
ENSMUSG00000042002,0,0,1,0,0,0,0,0,0
ENSMUSG00000042010,381,425,440,259,316,309,369,173,188
ENSMUSG00000042015,323,350,512,520,566,536,364,390,321
ENSMUSG00000042029,410,1155,1163,1850,1944,1741,1109,1512,1135
ENSMUSG00000042031,0,0,0,0,0,0,0,0,0
ENSMUSG00000042032,1462,1275,1459,1509,1744,1581,1574,1745,1374
ENSMUSG00000042035,1242,4370,4144,4293,5122,4507,2521,2556,2301
ENSMUSG00000042041,0,6,1,1,0,1,0,0,0
ENSMUSG00000042042,168,314,429,328,675,405,331,363,363
ENSMUSG00000042043,1808,851,1157,1412,1005,1210,1132,835,868
ENSMUSG00000042045,0,0,0,0,0,0,0,0,0
ENSMUSG00000042046,186,568,584,662,843,770,586,950,555
ENSMUSG00000042050,344,242,238,273,364,282,233,225,221
ENSMUSG00000042055,1002,1030,1133,851,1602,1140,992,1284,979
ENSMUSG00000042063,179,341,355,405,516,392,308,428,252
ENSMUSG00000042064,0,1,6,0,2,0,2,0,1
ENSMUSG00000042066,411,419,477,346,542,445,381,431,400
ENSMUSG00000042073,46,243,206,208,297,174,200,231,183
ENSMUSG00000042078,0,0,0,0,0,0,0,0,0
ENSMUSG00000042079,7419,8712,9930,10912,10239,11221,10549,12668,10125
ENSMUSG00000042082,83,957,1070,761,1686,1019,936,616,550
ENSMUSG00000042087,31,39,60,47,37,32,53,27,49
ENSMUSG00000042092,0,0,0,0,0,0,0,0,0
ENSMUSG00000042096,0,0,0,0,2,0,0,0,0
ENSMUSG00000042097,125,511,444,638,688,524,567,605,552
ENSMUSG00000042099,45,55,76,167,233,224,51,53,51
ENSMUSG00000042102,0,1,0,1,0,0,0,0,0
ENSMUSG00000042104,256,490,632,762,997,1079,335,500,577
ENSMUSG00000042105,367,676,688,587,789,669,570,775,636
ENSMUSG00000042106,139,50,80,63,97,78,55,55,79
ENSMUSG00000042109,198,449,412,368,503,365,451,349,288
ENSMUSG00000042111,1232,584,703,1043,750,970,687,831,836
ENSMUSG00000042115,61,107,82,27,22,23,117,104,74
ENSMUSG00000042116,492,362,443,416,474,386,404,364,306
ENSMUSG00000042118,18,13,10,16,12,23,6,16,10
ENSMUSG00000042121,318,354,384,371,440,439,173,290,262
ENSMUSG00000042124,1,0,1,0,0,0,0,0,0
ENSMUSG00000042129,43,139,920,536,851,589,222,203,137
ENSMUSG00000042133,1037,2770,2952,3194,3007,3061,1924,3788,3117
ENSMUSG00000042138,180,413,367,577,772,639,305,456,370
ENSMUSG00000042148,476,635,554,708,624,777,695,613,532
ENSMUSG00000042155,337,625,700,877,572,734,570,978,538
ENSMUSG00000042156,89,535,508,745,1154,884,408,1087,629
ENSMUSG00000042157,0,0,0,1,0,0,0,0,0
ENSMUSG00000042165,0,2,0,0,0,11,0,0,0
ENSMUSG00000042167,538,755,816,1042,1067,1013,756,1046,768
ENSMUSG00000042178,600,522,565,393,648,500,292,304,359
ENSMUSG00000042179,0,0,0,1,0,0,0,0,0
ENSMUSG00000042182,287,287,325,470,464,431,285,212,293
ENSMUSG00000042184,0,0,0,0,0,0,0,0,0
ENSMUSG00000042185,521,1428,1308,1694,1535,1623,874,1358,1064
ENSMUSG00000042189,1,0,1,0,2,0,0,0,0
ENSMUSG00000042190,17,65,445,102,201,131,51,44,28
ENSMUSG00000042195,151,329,324,350,260,319,236,233,246
ENSMUSG00000042197,881,1678,1646,2688,2720,2899,1836,2834,2035
ENSMUSG00000042198,777,302,319,317,246,231,264,227,220
ENSMUSG00000042200,3,1,3,0,1,5,3,1,0
ENSMUSG00000042202,320,751,708,896,1031,1121,497,805,612
ENSMUSG00000042203,394,672,721,1108,940,996,673,854,665
ENSMUSG00000042207,478,1237,1227,1017,1727,1199,1113,2360,1685
ENSMUSG00000042208,300,615,664,382,733,467,541,814,610
ENSMUSG00000042210,493,459,550,590,618,693,493,503,565
ENSMUSG00000042211,1079,1856,2046,1080,2575,1443,1465,1835,1503
ENSMUSG00000042212,2,0,0,1,0,3,3,3,8
ENSMUSG00000042213,58,110,65,159,100,165,94,131,136
ENSMUSG00000042215,620,1374,1578,1532,1286,1418,1182,1526,1279
ENSMUSG00000042216,0,2,1,1,7,0,1,11,5
ENSMUSG00000042219,0,0,0,0,0,0,0,0,0
ENSMUSG00000042225,395,903,927,1135,842,1071,559,1009,726
ENSMUSG00000042228,115,289,1073,466,462,413,238,237,149
ENSMUSG00000042229,167,446,538,452,598,618,529,649,527
ENSMUSG00000042240,0,0,0,0,0,0,0,0,0
ENSMUSG00000042243,0,0,0,0,0,0,0,0,0
ENSMUSG00000042244,0,0,0,0,0,0,0,0,0
ENSMUSG00000042246,53,69,89,160,332,246,62,122,76
ENSMUSG00000042248,0,0,0,0,0,0,0,0,0
ENSMUSG00000042249,24,16,187,113,119,118,34,42,12
ENSMUSG00000042250,0,0,0,0,0,0,0,0,0
ENSMUSG00000042251,0,14,8,1,0,3,0,3,2
ENSMUSG00000042254,175,310,418,420,707,535,109,204,154
ENSMUSG00000042256,0,0,0,0,0,0,0,0,0
ENSMUSG00000042258,14,27,21,80,48,63,0,0,0
ENSMUSG00000042262,8,13,22,0,14,9,0,1,0
ENSMUSG00000042265,6,5,9,3,1,0,5,21,8
ENSMUSG00000042268,0,0,0,2,0,1,1,0,0
ENSMUSG00000042269,59,45,30,39,41,55,20,51,15
ENSMUSG00000042271,118,374,437,310,311,290,228,219,207
ENSMUSG00000042272,340,975,1079,1149,1368,1230,1032,1272,1028
ENSMUSG00000042275,399,333,272,491,366,422,340,259,230
ENSMUSG00000042279,0,0,0,0,1,0,0,7,0
ENSMUSG00000042282,0,0,0,0,0,0,0,0,0
ENSMUSG00000042284,35,175,174,296,305,310,95,148,95
ENSMUSG00000042286,1724,509,4303,894,1393,937,784,548,466
ENSMUSG00000042289,307,322,491,410,447,393,483,418,287
ENSMUSG00000042292,595,1341,1728,1292,1865,1624,1108,1055,879
ENSMUSG00000042293,134,28,41,20,31,23,39,30,19
ENSMUSG00000042298,454,622,641,897,836,863,612,738,688
ENSMUSG00000042302,141,572,620,614,869,729,505,670,536
ENSMUSG00000042303,757,950,975,1072,1204,1002,860,810,757
ENSMUSG00000042305,761,1059,1085,1131,1606,1271,1113,1565,948
ENSMUSG00000042306,6,1,3,3,4,7,5,3,5
ENSMUSG00000042308,790,2274,2312,2972,3434,3887,1713,3031,2350
ENSMUSG00000042312,950,328,422,383,396,396,342,268,300
ENSMUSG00000042320,22,80,46,42,102,65,80,117,69
ENSMUSG00000042323,950,2800,3306,3794,5121,4019,2073,3787,2562
ENSMUSG00000042328,1875,697,934,726,764,902,413,793,535
ENSMUSG00000042331,231,882,966,1106,1140,1103,1192,851,780
ENSMUSG00000042333,51,131,143,44,112,59,43,23,64
ENSMUSG00000042340,103,84,84,177,149,109,127,160,130
ENSMUSG00000042345,1,27,12,2,8,2,2,23,0
ENSMUSG00000042348,119,200,183,335,390,358,222,263,214
ENSMUSG00000042349,186,167,416,349,409,405,201,313,281
ENSMUSG00000042350,105,712,869,940,749,1043,731,842,602
ENSMUSG00000042351,13,14,157,25,57,20,12,3,31
ENSMUSG00000042353,0,0,1,0,3,0,0,0,0
ENSMUSG00000042354,3188,3322,3239,3280,5474,3796,2526,3404,2480
ENSMUSG00000042357,75,38,46,54,146,70,5,2,3
ENSMUSG00000042359,86,453,341,796,218,678,376,519,506
ENSMUSG00000042360,0,1,0,2,1,0,0,3,0
ENSMUSG00000042363,630,1406,1538,1334,1336,1434,1268,1428,1089
ENSMUSG00000042364,2298,2545,2313,3077,3211,3110,2525,1706,1708
ENSMUSG00000042367,29,23,35,77,216,123,15,1,10
ENSMUSG00000042369,424,604,669,661,810,718,701,830,616
ENSMUSG00000042371,0,0,0,5,0,0,2,0,2
ENSMUSG00000042372,0,0,0,0,0,0,0,0,0
ENSMUSG00000042377,0,0,0,0,0,1,0,0,0
ENSMUSG00000042379,122,103,133,191,154,202,147,168,112
ENSMUSG00000042380,752,413,446,334,375,418,471,376,361
ENSMUSG00000042385,0,0,22,1,0,1,0,0,0
ENSMUSG00000042386,0,10,9,29,20,32,4,10,14
ENSMUSG00000042388,7,5,7,9,6,5,0,3,6
ENSMUSG00000042389,354,238,268,490,360,437,374,413,353
ENSMUSG00000042390,611,2030,2164,2918,3381,2978,1747,3132,2400
ENSMUSG00000042396,912,1181,1398,1273,1292,1429,1071,1322,1062
ENSMUSG00000042401,0,0,0,0,0,2,0,0,0
ENSMUSG00000042404,146,342,540,759,708,452,320,876,550
ENSMUSG00000042406,5119,3574,3683,3120,4181,3536,2977,3668,3183
ENSMUSG00000042408,84,528,548,1204,1176,1081,554,1025,831
ENSMUSG00000042410,591,1461,1550,2922,2166,2167,1358,2756,1609
ENSMUSG00000042414,0,0,0,0,0,0,0,0,0
ENSMUSG00000042417,16,14,12,33,13,19,0,11,4
ENSMUSG00000042419,1221,429,433,435,392,499,430,516,343
ENSMUSG00000042423,375,1231,1266,1481,1588,1607,877,1193,1083
ENSMUSG00000042425,0,0,0,0,0,0,0,0,0
ENSMUSG00000042426,158,329,418,662,553,661,450,448,348
ENSMUSG00000042428,335,804,804,1072,1120,1028,519,871,724
ENSMUSG00000042429,7,26,30,18,79,11,36,3,18
ENSMUSG00000042433,0,0,0,0,0,0,0,0,0
ENSMUSG00000042436,902,4046,4071,4892,2015,4067,5282,3441,3112
ENSMUSG00000042439,305,1394,1558,506,2941,975,949,3504,1366
ENSMUSG00000042444,215,479,697,729,616,723,450,939,631
ENSMUSG00000042446,735,2316,2102,2291,2701,2479,1451,2260,2011
ENSMUSG00000042447,464,739,817,715,1142,871,655,771,659
ENSMUSG00000042448,0,1,0,0,0,0,0,0,0
ENSMUSG00000042451,0,0,5,0,0,0,2,0,1
ENSMUSG00000042453,0,0,1,0,0,0,0,0,0
ENSMUSG00000042459,0,0,0,0,0,0,0,0,0
ENSMUSG00000042460,233,576,640,312,923,460,581,695,460
ENSMUSG00000042462,3505,1548,1548,2186,1567,2060,1963,1934,1754
ENSMUSG00000042472,735,841,727,866,817,838,856,743,892
ENSMUSG00000042473,48,398,425,373,331,317,287,464,379
ENSMUSG00000042474,0,1,7,1,12,0,0,1,0
ENSMUSG00000042476,18,19,32,59,24,58,26,24,42
ENSMUSG00000042477,5,0,0,2,0,1,0,0,0
ENSMUSG00000042485,27,30,19,10,49,15,11,14,8
ENSMUSG00000042487,1013,953,1015,949,1056,1066,878,1003,949
ENSMUSG00000042489,400,1637,1572,2122,1928,1980,1088,1977,1431
ENSMUSG00000042492,684,1039,1199,1542,1389,1318,945,1057,997
ENSMUSG00000042496,167,265,283,404,338,375,163,343,239
ENSMUSG00000042498,4,23,18,1,59,12,16,57,30
ENSMUSG00000042499,0,0,0,0,0,0,0,0,0
ENSMUSG00000042500,2,7,37,27,17,30,8,7,8
ENSMUSG00000042501,8,20,19,27,18,13,8,29,16
ENSMUSG00000042502,760,1053,974,1434,1513,1522,1103,1311,1064
ENSMUSG00000042505,70,97,154,139,91,125,90,129,129
ENSMUSG00000042506,1172,4965,4755,5342,5207,5797,4675,5416,4317
ENSMUSG00000042507,425,1566,1584,1637,1685,1634,932,1710,1281
ENSMUSG00000042508,195,758,669,916,781,806,610,780,636
ENSMUSG00000042510,14,19,19,13,19,14,33,16,14
ENSMUSG00000042514,0,0,0,0,0,0,0,0,0
ENSMUSG00000042515,2,74,37,2,79,3,9,7,9
ENSMUSG00000042520,1409,5830,6093,7643,7494,8126,4877,7741,5912
ENSMUSG00000042523,79,394,343,408,329,370,260,367,264
ENSMUSG00000042524,1992,3580,3542,2879,3862,3220,2928,2981,2551
ENSMUSG00000042525,0,0,0,0,0,0,0,0,0
ENSMUSG00000042529,108,147,162,222,98,199,317,185,161
ENSMUSG00000042532,0,6,0,0,5,5,0,0,0
ENSMUSG00000042535,1084,2593,2413,2433,2941,2713,2122,2554,2171
ENSMUSG00000042540,0,0,0,0,0,0,0,0,0
ENSMUSG00000042541,4188,1699,2325,2322,2038,2212,2559,1913,1838
ENSMUSG00000042548,696,2420,2311,2853,2912,2773,1946,3748,2496
ENSMUSG00000042549,51,79,67,116,79,144,85,134,66
ENSMUSG00000042554,0,0,0,0,0,0,0,1,0
ENSMUSG00000042557,502,1935,2029,2892,2575,2395,1548,2627,1576
ENSMUSG00000042558,1595,1128,1135,931,1242,1037,1323,1092,1062
ENSMUSG00000042564,41,23,45,46,84,111,22,39,28
ENSMUSG00000042567,0,2,3,2,8,8,3,2,10
ENSMUSG00000042569,1071,475,672,793,759,863,866,813,787
ENSMUSG00000042570,410,653,775,941,1059,969,589,826,746
ENSMUSG00000042572,1282,1720,1929,1740,2480,1862,1438,2018,1588
ENSMUSG00000042579,58,84,101,110,157,111,66,88,55
ENSMUSG00000042581,0,3,3,11,3,40,0,1,0
ENSMUSG00000042589,118,9,56,21,8,121,47,9,3
ENSMUSG00000042590,972,1006,1093,1487,1451,1611,1159,1265,1041
ENSMUSG00000042594,238,873,1129,1004,1287,1042,687,1129,931
ENSMUSG00000042595,382,894,885,1324,975,1248,608,1030,774
ENSMUSG00000042596,0,0,0,0,0,0,0,0,0
ENSMUSG00000042599,192,627,900,706,1116,808,540,1398,943
ENSMUSG00000042604,0,1,5,8,0,9,0,0,0
ENSMUSG00000042605,1518,1431,1479,1450,1543,1344,853,1148,1467
ENSMUSG00000042606,437,671,664,697,1213,1023,571,807,467
ENSMUSG00000042607,10,17,33,116,32,102,24,39,25
ENSMUSG00000042608,266,582,783,385,580,442,310,912,789
ENSMUSG00000042613,629,1410,1568,2017,1856,2201,1318,1823,1361
ENSMUSG00000042616,782,196,245,300,180,253,251,296,161
ENSMUSG00000042622,221,228,273,172,158,168,181,383,268
ENSMUSG00000042625,4302,1686,2036,3489,2860,3587,1467,3010,2207
ENSMUSG00000042626,439,2180,2761,2378,2921,2545,2156,3843,3215
ENSMUSG00000042628,187,667,681,732,1346,774,659,1106,580
ENSMUSG00000042631,0,0,0,0,0,1,0,0,0
ENSMUSG00000042632,666,1142,1282,1108,1712,1228,1038,1142,1153
ENSMUSG00000042638,24,7,3,23,5,11,3,1,3
ENSMUSG00000042641,1,6,4,22,10,23,2,5,3
ENSMUSG00000042642,338,445,497,517,603,661,487,556,523
ENSMUSG00000042644,1198,2539,2554,2713,3111,2947,1688,2669,1996
ENSMUSG00000042647,85,162,179,104,268,133,121,140,111
ENSMUSG00000042650,1309,2410,2491,3938,2853,3793,2578,4090,3142
ENSMUSG00000042655,0,1,0,4,0,0,0,0,0
ENSMUSG00000042659,306,270,353,381,373,482,259,250,220
ENSMUSG00000042660,753,1063,972,491,1015,659,1314,1231,1068
ENSMUSG00000042662,0,0,0,2,0,2,0,0,0
ENSMUSG00000042670,923,586,595,484,594,601,590,610,510
ENSMUSG00000042671,4,7,30,26,64,41,18,39,33
ENSMUSG00000042672,27,23,11,5,34,30,15,12,5
ENSMUSG00000042675,588,372,522,348,589,462,311,330,314
ENSMUSG00000042677,48,118,202,145,198,122,88,169,150
ENSMUSG00000042678,28,15,20,7,1,2,0,11,5
ENSMUSG00000042680,24,148,182,79,212,136,95,147,120
ENSMUSG00000042682,1869,1034,1059,1006,1221,1055,949,883,926
ENSMUSG00000042684,35,65,184,157,80,134,126,70,56
ENSMUSG00000042686,0,0,0,0,5,0,0,0,0
ENSMUSG00000042688,576,1372,1582,1323,1747,1350,1141,2068,1387
ENSMUSG00000042694,733,384,557,597,522,651,514,565,543
ENSMUSG00000042699,1580,5769,5982,8749,9577,8602,5159,8357,6693
ENSMUSG00000042700,228,1482,1897,1666,2006,1881,1536,1914,1410
ENSMUSG00000042705,518,1212,1177,407,1057,601,1056,880,888
ENSMUSG00000042707,6,13,8,8,18,2,3,5,7
ENSMUSG00000042708,0,7,12,11,22,11,1,1,1
ENSMUSG00000042709,561,900,794,929,792,1160,957,923,695
ENSMUSG00000042712,3104,1767,1968,1135,1374,1135,2095,1771,1557
ENSMUSG00000042717,0,0,0,0,0,0,0,0,2
ENSMUSG00000042719,623,1937,2038,2334,2329,2192,1351,2236,1801
ENSMUSG00000042724,0,10,9,5,6,5,1,6,4
ENSMUSG00000042726,1061,783,1495,626,1209,902,520,829,654
ENSMUSG00000042729,437,406,423,659,459,669,672,549,499
ENSMUSG00000042734,6,2,8,5,6,4,4,6,1
ENSMUSG00000042737,1342,399,477,873,571,880,748,653,551
ENSMUSG00000042742,191,522,623,571,606,588,528,627,441
ENSMUSG00000042743,11,66,119,171,123,176,108,113,74
ENSMUSG00000042744,185,1174,1218,2302,2248,2078,839,1430,1049
ENSMUSG00000042745,79,14,41,35,54,39,15,15,14
ENSMUSG00000042747,2489,1530,1543,1776,1975,1481,1733,1475,1567
ENSMUSG00000042750,0,0,2,3,2,1,0,3,3
ENSMUSG00000042751,0,2,0,1,0,11,0,0,0
ENSMUSG00000042757,0,3,0,0,2,4,0,0,0
ENSMUSG00000042759,375,502,595,221,591,230,335,389,298
ENSMUSG00000042761,0,2,2,1,0,0,2,2,3
ENSMUSG00000042763,0,0,0,0,1,0,1,0,0
ENSMUSG00000042766,135,215,280,325,563,382,153,260,220
ENSMUSG00000042770,530,393,428,539,405,505,398,696,416
ENSMUSG00000042772,441,1320,1470,1776,2080,2005,1122,2252,1703
ENSMUSG00000042774,0,0,1,0,9,1,0,7,2
ENSMUSG00000042784,21,24,56,35,41,49,17,161,32
ENSMUSG00000042787,312,338,385,443,488,436,291,391,326
ENSMUSG00000042788,12,20,54,11,27,19,41,19,9
ENSMUSG00000042790,173,493,490,629,693,655,372,560,412
ENSMUSG00000042793,80,192,232,60,470,127,214,338,178
ENSMUSG00000042796,0,0,0,0,0,0,0,0,0
ENSMUSG00000042797,47,70,39,155,129,43,45,62,48
ENSMUSG00000042800,0,0,3,1,2,4,0,2,6
ENSMUSG00000042801,0,0,0,0,0,3,0,0,2
ENSMUSG00000042804,179,777,771,238,622,392,624,375,427
ENSMUSG00000042807,18,47,20,53,115,83,6,9,4
ENSMUSG00000042808,5,0,0,0,0,3,0,2,2
ENSMUSG00000042810,281,1170,1167,1477,2226,1628,970,2189,975
ENSMUSG00000042812,0,4,5,0,0,7,0,1,1
ENSMUSG00000042814,122,83,102,181,87,103,110,108,87
ENSMUSG00000042816,0,0,0,0,0,3,6,1,0
ENSMUSG00000042817,0,2,14,5,28,15,2,5,2
ENSMUSG00000042821,0,11,15,20,21,16,8,0,8
ENSMUSG00000042826,48,133,129,71,146,81,133,235,207
ENSMUSG00000042828,0,1,1,0,0,0,0,0,0
ENSMUSG00000042831,658,301,289,383,348,394,303,219,277
ENSMUSG00000042834,1037,1085,959,679,1480,911,2369,999,1085
ENSMUSG00000042842,26,147,83,43,120,56,62,72,50
ENSMUSG00000042845,0,0,4,1,9,3,0,2,0
ENSMUSG00000042846,0,0,0,0,0,0,0,0,0
ENSMUSG00000042848,0,0,0,0,0,0,0,0,0
ENSMUSG00000042849,0,0,0,0,0,0,0,0,0
ENSMUSG00000042851,37,89,147,40,163,59,71,143,92
ENSMUSG00000042854,236,202,215,242,220,187,175,130,144
