id	IRRP1	IRRP2	IRRP3	RP1	RP2	RP3	V1	V2	V3	symbol
ENSMUSG00000062284	29	19	24	19	9	12	9	18	14	Gm6030
ENSMUSG00000052013	0	5	12	1	24	6	1	3	3	Btla
ENSMUSG00000022661	6	22	43	48	105	49	18	22	28	Cd200
ENSMUSG00000080715	0	0	0	1	0	0	0	0	0	Gm5406
ENSMUSG00000053182	0	0	0	0	0	0	0	0	0	Gm609
ENSMUSG00000081303	0	2	0	0	0	0	0	0	0	Gm16011
ENSMUSG00000116542	0	0	0	0	0	0	0	0	0	Gm17783
ENSMUSG00000089630	0	0	0	0	0	0	0	0	0	Gm6903
ENSMUSG00000033210	0	0	1	0	0	0	0	0	0	Slc9c1
ENSMUSG00000022659	2	4	6	4	18	4	2	0	1	Gcsam
ENSMUSG00000033187	0	0	1	0	0	0	0	0	0	BC016579
ENSMUSG00000116593	0	0	0	0	0	1	0	0	0	AC166572.1
ENSMUSG00000033177	0	0	0	0	0	0	0	0	0	Tmprss7
ENSMUSG00000022658	4	2	8	3	10	3	2	4	2	Tagln3
ENSMUSG00000033157	441	299	331	237	451	331	265	345	254	Abhd10
ENSMUSG00000086237	0	3	4	7	12	13	4	8	0	Gm15591
ENSMUSG00000033149	155	287	436	409	1048	528	147	184	116	Phldb2
ENSMUSG00000085781	0	0	0	1	0	0	0	1	0	Gm15640
ENSMUSG00000085826	0	0	2	3	3	1	0	0	0	Gm15638
ENSMUSG00000087141	49	143	147	85	122	92	71	118	98	Plcxd2
ENSMUSG00000095243	0	0	0	0	0	0	0	0	0	Gm24754
ENSMUSG00000022657	0	6	18	1	5	4	3	3	2	Cd96
ENSMUSG00000048087	10	14	30	14	35	17	32	28	22	Gm4737
ENSMUSG00000095796	0	0	0	0	0	0	0	0	0	Gm26297
ENSMUSG00000022656	101	133	159	98	145	119	153	248	163	Nectin3
ENSMUSG00000116915	0	0	0	0	0	0	0	0	0	AC167670.1
ENSMUSG00000081624	0	0	0	0	0	0	0	0	0	Gm6912
ENSMUSG00000116928	0	0	0	0	0	0	1	0	0	AC154201.1
ENSMUSG00000087732	0	0	0	0	0	0	0	0	0	Gm24651
ENSMUSG00000084503	0	0	0	0	0	0	0	0	0	Gm25318
ENSMUSG00000116952	0	0	0	0	0	0	0	0	0	AC154836.1
ENSMUSG00000088083	0	0	0	0	0	0	0	0	0	Gm25339
ENSMUSG00000067716	0	0	0	0	0	0	0	0	0	Gm7275
ENSMUSG00000116986	0	0	0	0	0	0	0	0	0	AC170887.1
ENSMUSG00000116755	0	0	0	0	0	0	0	0	0	CT025584.1
ENSMUSG00000048164	23	8	25	8	16	11	9	7	16	Gm7204
ENSMUSG00000116756	0	0	0	0	0	0	0	0	0	CT010584.1
ENSMUSG00000058550	0	0	2	0	0	1	0	0	2	Dppa4
ENSMUSG00000072419	0	1	0	0	0	0	0	0	0	Dppa2
ENSMUSG00000116889	0	0	0	0	0	0	0	0	0	CT010584.2
ENSMUSG00000110573	0	0	0	0	0	0	0	0	0	Gm5485
ENSMUSG00000064932	0	0	0	0	0	0	0	0	0	n-R5s36
ENSMUSG00000022652	591	1071	1038	724	1125	844	760	1243	930	Morc1
ENSMUSG00000030775	5	0	0	1	3	0	0	2	2	Trat1
ENSMUSG00000116640	0	2	1	1	5	2	0	7	1	AC166114.1
ENSMUSG00000022650	0	0	0	0	0	0	0	0	0	Retnlb
ENSMUSG00000061100	96	14	1298	5	2804	651	38	42	38	Retnla
ENSMUSG00000022651	3	2	1	0	0	2	2	9	2	Retnlg
ENSMUSG00000064061	863	1903	1820	1455	2993	1653	1307	2139	1592	Dzip3
ENSMUSG00000065667	0	1	0	0	3	2	0	1	2	Gm22576
ENSMUSG00000033031	1499	2315	2276	2178	2785	2381	1638	2613	1861	Cip2a
ENSMUSG00000092009	0	0	2	6	0	8	0	0	2	Myh15
ENSMUSG00000073976	0	0	0	0	0	0	0	0	0	1700026J12Rik
ENSMUSG00000058176	0	0	0	0	0	0	0	0	0	Gm5407
ENSMUSG00000116700	0	0	0	0	0	0	0	0	0	AC133889.1
ENSMUSG00000116948	0	0	0	0	0	0	0	0	0	AC133889.2
ENSMUSG00000097959	0	0	0	0	0	0	0	0	0	Gm6931
ENSMUSG00000032965	573	517	559	426	508	432	484	543	414	Ift57
ENSMUSG00000087066	0	4	0	7	0	4	0	3	0	Gm15518
ENSMUSG00000055447	602	991	1405	1036	1450	1133	1110	1197	868	Cd47
ENSMUSG00000098028	0	0	0	0	0	0	0	0	0	Gm8824
ENSMUSG00000022641	403	1164	1162	1351	1375	1446	590	1148	802	Bbx
ENSMUSG00000097694	11	1	15	39	31	34	3	2	2	G730013B05Rik
ENSMUSG00000050685	0	1	0	0	0	0	0	2	0	Ccdc54
ENSMUSG00000116848	0	0	0	0	0	4	0	0	0	AC138306.1
ENSMUSG00000083692	0	0	7	3	10	5	4	2	4	Gm9575
ENSMUSG00000022639	108	177	180	112	130	122	86	158	94	Dubr
ENSMUSG00000098482	0	0	0	0	0	0	0	0	0	Mir6363
ENSMUSG00000092276	0	0	0	0	0	0	0	0	0	1700116B05Rik
ENSMUSG00000094301	0	0	0	0	0	0	0	0	0	Gm24925
ENSMUSG00000116706	0	0	0	0	0	0	0	0	0	AC126455.1
ENSMUSG00000081453	36	49	84	45	59	20	26	33	50	Gm6767
ENSMUSG00000116855	0	0	0	0	0	0	0	0	0	AC154774.1
ENSMUSG00000116725	0	0	0	0	0	1	0	3	0	AC154478.1
ENSMUSG00000022637	139	498	549	420	495	420	272	462	286	Cblb
ENSMUSG00000095977	0	0	0	0	0	0	0	0	0	Gm23513
ENSMUSG00000022636	27	40	123	76	99	94	68	65	40	Alcam
ENSMUSG00000116880	0	0	0	0	0	0	0	0	0	AC123624.1
ENSMUSG00000116611	0	0	0	0	0	0	0	0	0	AC122551.1
ENSMUSG00000116689	0	0	0	0	0	0	0	0	0	AC122551.2
ENSMUSG00000077718	0	0	0	0	0	0	0	0	0	Gm25723
ENSMUSG00000064511	0	0	0	0	0	0	0	0	0	Gm22459
ENSMUSG00000116977	0	0	0	0	0	0	0	0	0	CT009702.1
ENSMUSG00000116629	0	0	0	0	0	0	0	0	0	AC113110.1
ENSMUSG00000080508	0	0	0	0	0	0	0	0	0	Gm25041
ENSMUSG00000116912	10	18	22	12	20	6	17	9	17	AC125028.1
ENSMUSG00000116567	0	0	0	0	0	0	0	0	0	CT485615.1
ENSMUSG00000064727	0	0	0	0	0	0	0	0	0	Gm25853
ENSMUSG00000116662	0	0	0	0	0	0	0	0	0	AC154694.1
ENSMUSG00000089311	0	0	0	0	0	0	0	0	0	Gm23180
ENSMUSG00000116727	0	0	0	0	0	0	0	0	0	AC154464.1
ENSMUSG00000064549	0	0	0	0	0	0	0	0	0	Gm22977
ENSMUSG00000064310	0	0	0	0	0	0	0	0	0	Zpld1
ENSMUSG00000093292	0	0	0	0	0	0	0	0	0	Mir5118
ENSMUSG00000094020	0	0	0	0	0	0	0	0	0	Gm23003
ENSMUSG00000116969	0	0	0	0	0	0	0	0	0	AC156020.1
ENSMUSG00000088450	0	0	0	0	0	0	0	0	0	Gm26369
ENSMUSG00000035356	133	287	351	177	309	230	142	547	373	Nfkbiz
ENSMUSG00000075033	241	278	264	324	354	364	264	276	245	Nxpe3
ENSMUSG00000116919	2	6	12	6	5	20	5	16	8	AC165151.1
ENSMUSG00000022604	317	450	422	513	790	616	311	531	401	Cep97
ENSMUSG00000116653	1	0	0	0	0	0	0	0	0	AC171202.1
ENSMUSG00000098274	46	31	37	24	57	27	23	15	29	Rpl24
ENSMUSG00000098371	0	0	0	0	0	0	0	0	0	Gm28037
ENSMUSG00000102101	81	43	48	31	99	45	34	46	36	Zbtb11os1
ENSMUSG00000022601	233	536	492	746	809	776	396	896	541	Zbtb11
ENSMUSG00000071533	1753	1911	1929	1667	2425	1896	1697	2203	1691	Pcnp
ENSMUSG00000044763	1040	793	812	666	1063	818	766	896	704	Trmt10c
ENSMUSG00000064994	0	2	0	1	8	0	0	0	0	Gm22422
ENSMUSG00000052917	245	719	725	719	1116	875	660	850	734	Senp7
ENSMUSG00000076360	0	0	0	0	0	0	0	0	0	Gm24047
ENSMUSG00000116999	0	0	0	0	0	0	0	0	0	AC154275.2
ENSMUSG00000116826	0	0	0	0	6	3	0	0	0	AC154275.1
ENSMUSG00000035270	7	5	8	4	3	11	7	5	3	Impg2
ENSMUSG00000116998	0	0	0	0	0	0	0	0	0	AC109266.1
ENSMUSG00000035258	8	4	4	3	60	25	0	3	3	Abi3bp
ENSMUSG00000022757	1958	1786	1840	1228	1694	1259	1474	1918	1571	Tfg
ENSMUSG00000022755	0	0	0	0	0	1	0	0	0	Adgrg7
ENSMUSG00000082485	0	0	0	0	0	0	0	0	0	Gm15693
ENSMUSG00000022754	0	1	0	4	22	4	0	0	3	Tmem45a
ENSMUSG00000084999	0	0	0	0	0	0	0	0	0	Gm15839
ENSMUSG00000083467	0	0	0	0	0	0	0	0	0	Gm15840
ENSMUSG00000109588	0	0	0	0	0	0	0	0	0	Lnp1
ENSMUSG00000116866	0	0	0	0	0	0	0	0	0	CT009577.1
ENSMUSG00000046748	0	0	0	0	0	0	0	0	0	Tmem45a2
ENSMUSG00000022752	2665	4012	3990	3571	4690	3967	3484	4945	3736	Tomm70a
ENSMUSG00000022751	811	893	962	804	806	871	1029	1100	888	Nit2
ENSMUSG00000097876	0	10	22	19	29	28	5	31	11	Gm16892
ENSMUSG00000022749	356	718	834	739	1047	879	453	898	679	Tbc1d23
ENSMUSG00000116675	0	0	0	0	1	0	0	0	0	CT025521.1
ENSMUSG00000022753	2	7	17	5	9	8	0	9	2	Tmem30c
ENSMUSG00000097896	0	0	0	0	0	0	1	0	0	Gm26800
ENSMUSG00000022748	1402	790	737	803	820	780	960	849	902	Cmss1
ENSMUSG00000116877	0	0	0	0	0	0	0	2	0	CT025521.3
ENSMUSG00000116789	0	0	1	0	0	2	0	0	0	CT025521.2
ENSMUSG00000043336	90	673	722	353	823	477	235	159	213	Filip1l
ENSMUSG00000068196	1656	2486	2797	2453	3544	2674	1397	2104	1661	Col8a1
ENSMUSG00000116873	0	0	0	0	0	0	0	0	0	CT025753.2
ENSMUSG00000116788	0	0	0	0	0	0	0	0	0	CT025753.1
ENSMUSG00000116920	0	0	0	0	0	0	0	0	0	AC156023.3
ENSMUSG00000095926	0	0	0	0	0	0	0	0	0	Gm24039
ENSMUSG00000116630	0	0	0	0	0	0	0	0	0	AC156023.1
ENSMUSG00000104285	0	0	0	0	0	0	0	0	0	Gm37458
ENSMUSG00000116770	0	0	0	0	0	0	0	0	0	AC156023.2
ENSMUSG00000116717	0	0	0	0	0	0	0	0	0	AC172892.1
ENSMUSG00000104456	0	0	0	0	0	0	0	0	0	Gm37825
ENSMUSG00000086827	0	0	0	0	0	0	0	0	0	4930461C15Rik
ENSMUSG00000035107	79	570	587	328	654	432	326	641	475	Dcbld2
ENSMUSG00000022747	25	32	59	7	39	20	20	12	8	St3gal6
ENSMUSG00000116914	0	0	0	0	0	0	0	0	0	AC154764.1
ENSMUSG00000075002	0	0	0	0	0	0	0	0	0	Gm813
ENSMUSG00000055789	0	0	0	0	0	0	0	0	0	E330017A01Rik
ENSMUSG00000116579	0	1	0	0	3	0	1	1	1	AC159200.1
ENSMUSG00000022742	427	828	924	695	869	816	620	849	692	Cpox
ENSMUSG00000047293	1	11	7	0	8	4	1	0	0	Gpr15
ENSMUSG00000022744	443	1070	1142	785	1125	874	843	1085	780	Cldnd1
ENSMUSG00000099074	0	0	0	0	0	0	0	0	0	Gm27564
ENSMUSG00000077595	0	0	0	0	0	0	0	0	0	Gm26019
ENSMUSG00000071510	0	0	0	0	0	0	0	0	0	Olfr172
ENSMUSG00000049362	0	0	2	0	0	0	1	0	0	Olfr173
ENSMUSG00000060663	0	0	0	0	0	0	0	0	0	Olfr175-ps1
ENSMUSG00000063137	0	0	0	0	0	0	0	0	0	Olfr177
ENSMUSG00000044029	0	0	0	0	0	0	0	0	0	Olfr178
ENSMUSG00000090629	0	0	0	0	0	0	0	0	0	Olfr180
ENSMUSG00000090951	0	0	0	0	0	0	0	0	0	Olfr181
ENSMUSG00000108535	0	0	0	0	0	0	0	0	0	Gm45071
ENSMUSG00000062105	0	0	0	0	0	0	0	0	0	Olfr183
ENSMUSG00000108537	0	0	0	0	0	0	0	0	0	Olfr184-ps1
ENSMUSG00000108451	0	0	0	0	0	0	0	0	0	Olfr185-ps1
ENSMUSG00000047960	0	0	0	0	0	0	0	0	0	Olfr186
ENSMUSG00000043357	0	0	0	0	0	0	0	0	0	Olfr187
ENSMUSG00000108662	0	0	0	0	0	0	0	0	0	Olfr188-ps1
ENSMUSG00000108565	0	0	0	0	0	0	0	0	0	Olfr189-ps1
ENSMUSG00000064006	0	0	0	0	0	0	0	0	0	Olfr190
ENSMUSG00000094539	0	0	0	0	0	0	0	0	0	Olfr191
ENSMUSG00000108464	0	0	0	0	0	0	0	0	0	Olfr192
ENSMUSG00000060057	0	0	0	0	0	0	0	0	0	Olfr193
ENSMUSG00000063020	0	0	0	0	0	0	0	0	0	Olfr194
ENSMUSG00000062608	0	0	0	0	0	0	0	0	0	Olfr195
ENSMUSG00000096695	0	0	0	0	0	0	0	0	0	Olfr196
ENSMUSG00000109020	0	0	0	0	0	0	0	0	0	Olfr197
ENSMUSG00000052537	0	0	0	0	0	0	0	0	0	Olfr198
ENSMUSG00000074996	0	0	0	0	0	0	0	0	0	Olfr199
ENSMUSG00000109537	0	0	0	0	0	0	0	0	0	Olfr200-ps1
ENSMUSG00000074995	0	0	0	0	0	0	0	0	0	Olfr201
ENSMUSG00000048810	0	0	0	0	0	0	0	0	0	Olfr202
ENSMUSG00000068182	0	0	0	0	0	0	0	0	0	Olfr203
ENSMUSG00000095928	0	0	0	0	0	0	0	0	1	Olfr204
ENSMUSG00000094422	0	0	0	0	0	0	0	0	0	Olfr205
ENSMUSG00000066257	0	0	0	0	0	0	0	0	0	Olfr206
ENSMUSG00000095706	0	0	0	0	0	0	0	0	0	Olfr209
ENSMUSG00000074991	0	0	0	0	0	0	0	0	0	Gabrr3
ENSMUSG00000099983	0	0	0	0	0	0	0	0	0	1700022E09Rik
ENSMUSG00000022724	265	580	690	579	573	606	654	808	641	Riox2
ENSMUSG00000022723	30	45	130	92	131	89	31	55	42	Crybg3
ENSMUSG00000022722	378	237	266	147	271	204	218	285	241	Arl6
ENSMUSG00000116894	0	0	1	0	0	1	0	0	0	AC154473.1
ENSMUSG00000055540	0	0	0	0	0	1	0	0	0	Epha6
ENSMUSG00000096535	0	0	0	0	0	0	0	0	0	Gm24755
ENSMUSG00000087636	0	0	0	0	0	0	0	0	0	Gm4660
ENSMUSG00000089685	0	0	0	0	0	0	0	0	0	Gm9017
ENSMUSG00000097963	0	0	0	0	0	0	0	0	0	Gm27001
ENSMUSG00000116853	4	0	0	0	0	0	0	0	0	AC134526.1
ENSMUSG00000098819	0	0	0	0	0	0	0	0	0	Gm27784
ENSMUSG00000090882	0	0	0	0	0	0	0	0	0	Gm17065
ENSMUSG00000089001	0	0	0	0	0	0	0	0	0	Gm23852
ENSMUSG00000091459	0	0	0	0	0	0	0	0	0	Gm17054
ENSMUSG00000116956	0	0	0	0	0	0	0	0	0	CT027571.1
ENSMUSG00000064467	0	0	0	0	0	0	0	0	0	n-R5s37
ENSMUSG00000092029	0	10	23	17	28	24	15	29	8	Gm9027
ENSMUSG00000090448	0	0	0	0	0	0	0	0	0	Gm17192
ENSMUSG00000116619	0	0	0	0	0	0	0	0	0	AC154292.1
ENSMUSG00000070173	0	0	0	0	0	0	0	0	0	Gm24164
ENSMUSG00000116962	0	0	0	0	0	0	0	0	0	CT010569.1
ENSMUSG00000085783	1	9	19	34	31	35	26	23	24	Gm9816
ENSMUSG00000050312	150	208	243	205	320	239	236	378	262	Nsun3
ENSMUSG00000022911	160	546	566	491	735	482	386	637	503	Arl13b
ENSMUSG00000076424	0	0	0	0	3	0	0	0	0	Gm25986
ENSMUSG00000047854	0	5	3	0	4	8	0	1	0	Stx19
ENSMUSG00000022912	323	432	592	115	919	292	92	96	110	Pros1
ENSMUSG00000116574	0	0	0	0	0	0	0	0	0	AC163285.1
ENSMUSG00000116612	0	0	0	0	0	0	0	0	0	AC154179.1
ENSMUSG00000116871	0	0	0	0	0	0	0	0	0	CT025155.1
ENSMUSG00000116752	0	0	0	0	0	0	0	0	0	AC154568.1
ENSMUSG00000052504	9	0	3	7	13	6	0	2	0	Epha3
ENSMUSG00000088992	0	0	0	0	0	0	0	0	0	Gm22769
ENSMUSG00000116722	0	0	0	0	0	0	0	0	0	AC156014.1
ENSMUSG00000068167	0	0	0	0	0	0	0	0	0	Csnka2ip
ENSMUSG00000059920	954	588	635	453	803	491	491	665	517	4930453N24Rik
ENSMUSG00000047141	164	422	446	380	563	476	320	480	373	Zfp654
ENSMUSG00000054604	1567	2314	2281	1729	3381	2070	1931	2515	1896	Cggbp1
ENSMUSG00000097999	0	1	0	0	0	0	0	0	0	Gm9061
ENSMUSG00000116811	10	31	41	56	18	26	24	24	25	AC163694.1
ENSMUSG00000093149	0	0	0	0	0	0	0	0	0	Gm23374
ENSMUSG00000050783	0	0	0	0	0	0	0	0	0	Htr1f
ENSMUSG00000089178	0	0	0	0	0	0	0	0	0	Gm22429
ENSMUSG00000116833	0	0	0	0	0	0	0	0	0	AC241617.1
ENSMUSG00000116687	0	0	0	0	0	0	0	0	0	AC118240.1
ENSMUSG00000095094	0	0	0	0	0	0	0	0	0	Gm23659
ENSMUSG00000116699	0	0	0	0	0	0	0	0	0	AC118240.2
ENSMUSG00000004842	0	0	0	0	0	0	0	0	0	Pou1f1
ENSMUSG00000004843	925	895	853	542	865	642	899	606	622	Chmp2b
ENSMUSG00000116578	0	0	0	0	0	0	0	0	0	AC119805.1
ENSMUSG00000116622	0	0	0	0	0	0	0	0	0	CT010565.1
ENSMUSG00000091243	0	0	5	3	61	16	13	4	5	Vgll3
ENSMUSG00000116631	0	0	0	0	0	0	0	0	0	CT010565.2
ENSMUSG00000116671	0	0	0	0	0	0	0	0	0	CT010565.3
ENSMUSG00000088181	0	0	0	0	0	0	0	0	0	Gm22217
ENSMUSG00000095506	0	0	0	0	0	0	0	0	0	Gm22448
ENSMUSG00000064115	0	0	0	0	0	0	0	0	0	Cadm2
ENSMUSG00000092599	0	0	0	0	0	0	0	0	0	1700010K23Rik
ENSMUSG00000045178	0	0	0	0	0	0	0	0	0	4933411O13Rik
ENSMUSG00000116904	0	0	0	0	0	0	0	0	0	AC154711.1
ENSMUSG00000082823	0	0	0	0	0	0	0	0	0	Gm15828
ENSMUSG00000116575	0	0	0	0	0	0	0	0	0	AC154428.1
ENSMUSG00000116666	0	0	0	0	0	0	0	0	0	AC109192.1
ENSMUSG00000116711	0	0	0	0	0	0	0	0	0	AC109192.2
ENSMUSG00000116638	0	0	0	0	0	0	0	0	0	CT030255.1
ENSMUSG00000089385	0	0	0	0	0	0	0	0	0	Gm24681
ENSMUSG00000116859	0	0	0	0	0	0	0	0	0	AC154518.1
ENSMUSG00000116562	0	0	0	0	0	0	0	0	0	AC139060.1
ENSMUSG00000088288	0	0	0	0	0	0	0	0	0	Gm23591
ENSMUSG00000116931	0	0	0	0	0	0	0	0	0	AC154326.1
ENSMUSG00000107073	0	0	0	0	0	0	0	0	0	4930428D20Rik
ENSMUSG00000063163	0	0	0	0	0	0	0	0	0	Speer2
ENSMUSG00000116588	0	0	0	0	0	0	0	0	0	AC154719.1
ENSMUSG00000116531	0	0	0	0	0	0	0	0	0	CT025522.1
ENSMUSG00000116794	0	0	0	0	0	0	0	0	0	CT025522.3
ENSMUSG00000116650	0	0	0	0	0	0	0	0	0	CT025522.2
ENSMUSG00000022707	190	272	264	118	176	130	142	229	140	Gbe1
ENSMUSG00000116792	0	0	0	0	0	0	0	0	0	D16Ertd519e
ENSMUSG00000116758	0	0	0	0	0	0	0	0	0	CT030688.1
ENSMUSG00000116742	0	0	0	0	0	0	0	0	0	AC159309.1
ENSMUSG00000116800	0	0	0	0	0	0	0	0	0	AC154345.1
ENSMUSG00000116750	0	0	0	0	0	0	0	0	0	CT030693.1
ENSMUSG00000096043	0	0	0	0	0	0	0	0	0	Gm24968
ENSMUSG00000116791	0	0	0	0	0	0	0	0	0	AC154555.2
ENSMUSG00000116759	0	0	0	0	0	0	0	0	0	AC154555.1
ENSMUSG00000116982	0	0	0	0	0	0	0	0	0	AC154242.1
ENSMUSG00000065924	0	0	0	0	0	0	0	0	0	Gm22797
ENSMUSG00000116664	0	0	0	0	0	0	0	0	0	AC136716.1
ENSMUSG00000116966	0	0	0	0	0	0	0	0	0	AC136716.3
ENSMUSG00000116901	0	0	0	0	0	0	0	0	0	AC136716.2
ENSMUSG00000116769	0	0	0	0	0	0	0	0	0	AC154782.1
ENSMUSG00000022883	2	3	6	8	8	8	6	4	10	Robo1
ENSMUSG00000116910	0	0	0	0	0	0	0	0	0	AC122016.1
ENSMUSG00000116976	0	0	0	0	0	0	0	0	0	AC130529.1
ENSMUSG00000064830	0	0	0	0	0	0	0	0	0	Gm25699
ENSMUSG00000116746	0	0	0	0	0	0	0	0	0	AC137742.1
ENSMUSG00000116806	0	0	0	0	0	0	0	0	0	AC141879.1
ENSMUSG00000116642	0	0	0	0	0	0	0	0	0	AC122799.1
ENSMUSG00000052516	0	0	0	0	2	0	0	0	0	Robo2
ENSMUSG00000076284	0	0	0	0	0	0	0	0	0	Gm24272
ENSMUSG00000089033	0	0	0	0	0	0	0	0	0	Gm22163
ENSMUSG00000116902	0	0	0	0	0	0	0	0	0	AC112155.1
ENSMUSG00000116740	0	0	0	0	0	0	0	0	0	AC129203.1
ENSMUSG00000116832	0	0	0	0	0	0	0	0	0	AC129203.3
ENSMUSG00000116824	0	0	0	0	0	0	0	0	0	AC129203.2
ENSMUSG00000104758	0	0	0	0	0	0	0	0	0	Mir691
ENSMUSG00000116663	0	0	0	0	0	0	0	0	0	AC122456.1
ENSMUSG00000088392	0	0	0	0	0	0	0	0	0	Gm26307
ENSMUSG00000116881	0	0	0	0	0	0	0	0	0	AC122538.2
ENSMUSG00000098143	0	0	0	0	0	0	0	0	0	Gm26937
ENSMUSG00000116809	0	0	0	0	0	0	0	0	0	AC122538.1
ENSMUSG00000116698	0	0	0	0	0	0	0	0	0	AC115120.1
ENSMUSG00000116610	0	0	0	0	0	0	0	0	0	AC129186.1
ENSMUSG00000116867	4	0	0	0	0	0	0	0	0	AC129186.2
ENSMUSG00000032948	0	0	0	0	0	0	0	1	0	Lipi
ENSMUSG00000032940	0	0	0	0	0	0	0	0	0	Rbm11
ENSMUSG00000116643	0	0	0	0	0	0	0	0	0	AC166995.1
ENSMUSG00000032932	704	1081	1250	905	1342	1163	821	1164	907	Hspa13
ENSMUSG00000080750	0	0	0	0	0	0	0	0	0	Gm15553
ENSMUSG00000092693	0	0	0	0	0	0	0	0	0	Gm22923
ENSMUSG00000081250	0	0	0	1	0	1	0	4	0	Gm15554
ENSMUSG00000022876	31	18	96	34	74	33	16	24	6	Samsn1
ENSMUSG00000087214	0	0	0	0	0	0	0	0	0	Gm15555
ENSMUSG00000116695	0	0	0	0	0	0	0	0	0	AC121777.1
ENSMUSG00000077197	0	0	0	0	0	0	0	0	0	Gm22268
ENSMUSG00000098089	0	0	0	0	0	0	0	0	0	Gm26915
ENSMUSG00000048490	239	554	645	509	609	570	270	354	262	Nrip1
ENSMUSG00000116968	0	0	0	0	0	0	0	0	0	AC145744.1
ENSMUSG00000050299	299	64	132	129	65	99	126	120	112	Gm9843
ENSMUSG00000109338	4	0	0	2	0	7	0	0	0	Gm45030
ENSMUSG00000116701	0	0	0	0	0	0	0	0	0	AC122509.1
ENSMUSG00000108903	0	0	0	0	0	0	0	0	0	Gm45029
ENSMUSG00000109333	0	0	0	0	0	1	0	0	0	Gm30790
ENSMUSG00000100857	0	0	0	0	0	0	0	0	0	1700041M19Rik
ENSMUSG00000102036	0	0	0	0	0	0	0	0	0	1700063K16Rik
ENSMUSG00000116807	0	0	0	0	0	0	0	0	0	AC116324.1
ENSMUSG00000022867	207	505	757	458	628	606	325	583	437	Usp25
ENSMUSG00000090386	408	161	136	79	207	124	50	141	79	Mir99ahg
ENSMUSG00000102289	0	0	0	0	0	1	1	0	2	Gm31258
ENSMUSG00000103972	0	0	1	0	0	0	0	0	0	Gm37466
ENSMUSG00000096870	0	0	0	0	0	0	0	0	1	Gm21816
ENSMUSG00000102205	0	1	0	0	4	1	2	0	0	9430092D12Rik
ENSMUSG00000103916	0	0	0	0	0	2	0	0	0	Gm38071
ENSMUSG00000102344	0	3	0	0	10	2	6	0	0	9430053O09Rik
ENSMUSG00000103805	0	0	0	0	0	2	0	0	0	Gm37063
ENSMUSG00000102575	0	0	0	0	0	0	0	0	0	Gm37241
ENSMUSG00000103932	6	1	8	0	3	3	0	2	1	Gm36963
ENSMUSG00000103851	1	3	1	1	0	0	0	0	0	Gm37606
ENSMUSG00000079546	0	0	0	0	0	0	0	0	0	Gm11146
ENSMUSG00000065530	10	2	1	0	8	2	7	9	0	Mir99a
ENSMUSG00000065557	0	1	0	1	0	0	0	0	0	Mirlet7c-1
ENSMUSG00000103049	0	4	0	0	3	0	0	0	0	Gm37311
ENSMUSG00000065472	0	0	0	0	0	0	0	0	0	Mir125b-2
ENSMUSG00000102854	0	9	11	11	9	7	0	9	12	C130023A14Rik
ENSMUSG00000102267	0	0	0	2	0	0	0	0	0	9530003O04Rik
ENSMUSG00000102562	0	7	20	24	18	13	1	8	11	Gm37694
ENSMUSG00000091193	0	0	0	0	0	0	0	0	0	Gm17333
ENSMUSG00000116886	0	0	0	0	0	0	0	0	0	AC155162.1
ENSMUSG00000092759	0	0	0	0	0	0	0	0	0	Gm25025
ENSMUSG00000116609	0	0	4	0	0	1	2	0	0	AC122141.1
ENSMUSG00000077451	0	0	0	0	0	0	0	0	0	Gm25916
ENSMUSG00000109841	0	2	1	0	5	5	0	0	0	E330011O21Rik
ENSMUSG00000116798	0	0	0	0	0	0	0	0	0	AC163662.1
ENSMUSG00000022865	484	700	733	864	543	831	582	122	199	Cxadr
ENSMUSG00000022863	451	338	395	360	307	335	166	369	218	Btg3
ENSMUSG00000116707	0	2	1	0	0	0	0	0	1	AC130844.1
ENSMUSG00000064862	0	0	0	0	0	0	0	0	0	Gm25038
ENSMUSG00000116539	0	0	0	0	0	0	0	0	0	AC098883.1
ENSMUSG00000116959	0	0	0	0	0	2	0	0	0	AC098883.3
ENSMUSG00000022864	356	678	689	825	1014	843	458	836	591	D16Ertd472e
ENSMUSG00000116628	0	0	0	0	0	1	0	0	0	AC098883.2
ENSMUSG00000093988	0	0	0	0	0	0	0	0	0	Gm24861
ENSMUSG00000116786	0	0	0	0	0	0	0	0	0	AC122375.2
ENSMUSG00000116730	0	0	0	0	0	0	0	0	0	AC122375.1
ENSMUSG00000022860	0	0	0	0	0	0	0	0	0	Chodl
ENSMUSG00000022857	0	0	0	0	0	0	0	0	0	Tmprss15
ENSMUSG00000085094	0	0	0	0	0	0	0	0	0	Gm15692
ENSMUSG00000102791	0	0	0	0	0	0	0	0	0	Gm37709
ENSMUSG00000097552	0	0	0	0	0	0	0	0	0	Rps19-ps12
ENSMUSG00000101810	0	0	0	0	0	0	0	0	0	1700066C05Rik
ENSMUSG00000088476	0	0	0	0	0	0	0	0	0	Gm23083
ENSMUSG00000089138	0	0	0	0	0	0	0	0	0	Gm24773
ENSMUSG00000116918	0	0	0	0	0	0	0	0	0	AC159898.2
ENSMUSG00000116559	0	0	0	0	0	0	0	0	0	AC159898.1
ENSMUSG00000116566	0	0	0	0	0	0	0	0	0	AC131738.1
ENSMUSG00000022762	0	0	0	0	0	0	0	0	0	Ncam2
