symbol,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
1700024P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025A08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025B11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025C18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025D23Rik,0.607516,0.0,0.0,0.0,0.0,0.113674,0.526338,0.114711,0.0
1700025F22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025G04Rik,2.64642,8.522475,10.577203,7.967698,8.41524,9.310633,6.368842,11.403159,9.47309
1700025H01Rik,0.0,0.0,0.0,0.0,0.408002,0.296359,0.0,0.57888,0.0
1700025J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025L06Rik,0.036655,0.0,0.0,0.098675,0.0,0.289088,0.0,0.0,0.0
1700025M24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025N21Rik,0.193372,0.291438,0.0,0.127201,0.0,0.0,0.289009,0.0,0.290557
1700025N23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203634
1700025O08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026D11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026J14Rik,0.0,0.11887,0.224032,0.0,0.100219,0.0,0.229961,0.0,0.470646
1700026N04Rik,0.0,0.0,0.376562,0.0,0.0,0.0,0.0,0.0,0.0
1700027A07Rik,0.0,1.286502,4.038054,1.127608,0.821179,0.90967,0.0,1.544816,0.634261
1700027A15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379674,0.0
1700027F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027F09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027H10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027I24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028B04Rik,0.546994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028D13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028E10Rik,0.024768,0.40523,0.47694,0.375066,0.308033,0.284293,0.4356089999999999,0.455037,0.582376
1700028I16Rik,0.0,0.278891,0.086808,0.0,0.077424,0.0,0.270916,0.389393,0.376682
1700028J19Rik,0.0,0.6767000000000001,0.2589,0.144314,0.646672,0.391767,0.090175,0.693873,0.184888
1700028K03Rik,0.0,0.018869,0.0,0.0,0.0,0.061359,0.018643,0.04706,0.0
1700028M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028N14Rik,0.0,0.0,0.0,0.099025,0.0,0.0,0.217147,0.0,0.0
1700028P14Rik,0.0,0.0,0.0,0.346792,0.164422,0.254747,0.0,0.0,0.0
1700028P15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029B24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029E06Rik,0.0,0.0,0.125612,0.0,0.0,0.0,0.0,0.0,0.0
1700029F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029H14Rik,0.0,0.086674,0.049023,0.122803,0.0,0.299916,0.444544,0.8354239999999999,0.345262
1700029I15Rik,2.001437,3.040598,2.2115780000000003,6.660823000000001,3.181552,2.894791,1.931307,2.696089,2.646218
1700029J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029J07Rik,1.874707,2.3945540000000003,2.241179,1.488115,1.086796,0.674059,1.163532,0.79945,1.662602
1700029M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029M20Rik,0.0,0.0,0.024306,0.0,0.0,0.0,0.0,0.0,0.0
1700029N11Rik,0.0,0.0,0.081128,0.0,0.0,0.0,0.0,0.0,0.0
1700029P11Rik,0.0,0.085525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030C10Rik,0.0,0.0,0.331314,0.046781,0.076271,0.128446,0.088166,0.226932,0.0
1700030C12Rik,0.0,0.124316,1.308567,0.216788,0.191015,0.0,0.0,0.0,0.0
1700030C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030E10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475366,0.0
1700030I03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030J22Rik,0.343173,0.790038,1.193781,0.99603,2.2533320000000003,0.7776879999999999,1.246228,1.325543,1.800783
1700030K09Rik,4.937682,8.297514,8.780896,5.991678,7.299863,6.468641,7.342153,7.710021,5.844509
1700030L20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030M09Rik,0.0,0.0,0.0,0.069675,0.0,0.0,0.0,0.280968,0.0
1700030N03Rik,0.194702,0.30903,0.306954,0.0,0.25893,2.130988,0.32701,3.079396,0.917226
1700030N18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030O20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031F10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031L13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031M16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034B16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034E13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034H15Rik,0.0,0.157157,0.3234939999999999,0.255294,0.547624,0.492564,0.017637,0.314158,0.0
1700034I23Rik,0.0,0.0,0.076341,0.030725,0.0,0.057909,0.0,0.0,0.0
1700034J04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034J05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034K08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034P13Rik,0.160987,1.467789,0.596288,1.4651870000000002,1.427735,0.777856,1.098509,1.334679,0.506203
1700036A12Rik,0.0,0.041986,0.118827,0.0,0.034698,0.0,0.081224,0.068925,0.041973
1700036G14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700036O09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700037C06Rik,0.0,0.0,0.118114,0.0,0.213648,0.43317,0.0,0.0,0.0
1700037C18Rik,9.488726,4.349352,7.321993999999999,3.348823,6.2830140000000005,3.825178,3.440537,6.929088999999999,3.598648
1700037F03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700037F24Rik,0.0,0.066814,0.065283,0.0,0.325715,0.115688,0.0,0.0,0.134534
1700037H04Rik,77.25626500000001,74.395323,67.574006,79.11981899999999,49.00831399999999,71.46498700000001,76.623907,71.07583299999999,79.295234
1700039E22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700039I01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700039M10Rik,0.0,0.0,0.0,0.0,0.0,0.214327,0.0,0.0,0.0
1700039M15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700040D17Rik,1.123158,1.85798,0.933572,0.537827,1.653427,0.52617,1.22338,0.214132,0.0
1700040E09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700040F15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700040F17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700040K01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700040L08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802378
1700041B01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700041C23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700041G16Rik,0.0,0.118722,0.182417,0.0,0.0,0.031935,0.995589,0.064368,0.157244
1700041I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700041M05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700041M19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700042D02Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.499338,0.0,0.0
1700042G07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700042G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700042O05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700042O10Rik,0.522806,1.098134,0.326552,0.883984,0.351987,0.428726,0.585697,3.870858,1.195907
1700044C05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700044K03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700045H11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700045I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700046C09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047A11Rik,0.0,0.0,0.0,0.0,0.0,0.132366,0.0,0.0,0.0
1700047E10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047F07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047G03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047G07Rik,0.0,0.333592,0.322003,0.893004,0.28361,1.32862,1.021171,2.880858,0.0
1700047I17Rik2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047K16Rik,0.992118,0.675295,0.834761,0.487494,1.125242,0.18825,0.547252,1.047347,0.334882
1700047L14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047M11Rik,0.0,0.435195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047N06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047O18Rik,0.0,0.0,0.117429,0.0,0.0,0.0,0.0,0.0,0.0
1700048F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700048M11Rik,0.0,0.0,0.54669,0.747283,0.723934,3.154718,0.0,0.26728,1.405008
1700048O20Rik,1.895584,0.142978,1.084381,0.300254,1.300668,0.6366689999999999,0.215441,0.047744,0.116131
1700048P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700049E15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700049E17Rik1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700049E17Rik2,0.0,0.0,0.055781,0.050404,1.129782,0.47609,0.0,0.0,0.0
1700049E22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240792,0.0
1700049J03Rik,0.0,0.0,0.0,0.0,0.0,0.378492,0.0,0.0,0.0
1700049L16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700051A21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700051K13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700051O22Rik,0.0,0.0,0.159713,0.0,0.0,0.153159,0.0,0.0,0.174484
1700052H01Rik,0.0,0.0,0.113419,0.0,0.0,0.0,0.0,0.0,0.0
1700052I22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700052K11Rik,1.514621,3.959196,4.322011,1.69326,2.820597,1.868298,3.04869,3.1503,2.598065
1700054A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700054K02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700054K19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700054M17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700054O05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700054O19Rik,0.050966,0.465458,0.30596,0.268158,0.440503,0.196927,0.467402,0.066161,0.077448
1700055C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700055D18Rik,0.0,0.396008,0.3903649999999999,0.352859,0.514321,0.51884,0.455402,0.040301,0.229873
1700056E22Rik,0.445355,0.530734,0.488505,0.3746669999999999,0.245476,0.339633,0.41659,0.320524,0.577127
1700056N10Rik,0.105553,0.086563,0.16648,0.380117,0.0,0.144731,0.253046,0.584885,0.260492
1700057G04Rik,0.0,0.0,0.2548,0.141909,0.0,0.142683,0.0,0.0,0.0
1700057H15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700057H21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700058P15Rik,1.758555,1.089413,0.744577,4.193908,2.843565,4.463329,0.0,0.765635,1.450363
1700060C16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700060C20Rik,0.870532,0.0,0.430189,0.0,0.0,0.0,0.0,0.0,0.0
1700060J05Rik,0.0,0.496858,0.136395,0.678074,0.0,0.644678,0.0,0.644096,0.07112
1700060O08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700061E17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700061E18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700061F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700061G19Rik,0.0,0.12371,0.091407,0.214754,0.101762,0.199683,0.140105,0.238113,0.0
1700061H18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700061I17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.075539,0.0,0.0
1700061J23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700061N14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700062C10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700063A18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700063D05Rik,0.613002,0.849493,1.17145,0.295987,2.144816,0.927499,1.363121,1.060638,1.284283
1700063H04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700063H06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700063I16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700063K16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700063O14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700064H15Rik,1.177209,0.0,0.448925,0.0,0.0,0.0,0.0,0.0,0.0
1700064J06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700064M15Rik,0.0,0.0,0.378731,0.0,0.0,0.0,0.0,0.0,0.0
1700065D16Rik,0.06795,0.028792,0.105496,0.360827,0.157775,0.068924,1.60054,0.0,1.007332
1700065I16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700065J11Rik,0.0,0.0,0.0,0.6642,0.0,0.0,0.395188,0.0,0.0
1700065J18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700065L07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700065O20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14289,0.0
1700066B17Rik,0.334775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700066B19Rik,0.174009,0.083495,0.043039,0.072838,0.068448,0.067702,0.236567,0.0,0.083059
1700066C05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700066J03Rik,0.0,0.538506,0.0,0.0,0.680167,0.252531,0.274816,0.0,0.0
1700066M21Rik,3.134254,8.091586,8.065014,12.511395000000002,10.347761,11.265183,13.280839,14.155184,11.476387
1700066N21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700066O22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700067G17Rik,0.0,0.0,0.235642,0.0,0.213252,0.0,0.0,0.0,0.0
1700067K01Rik,0.623827,1.06203,1.861063,0.3584139999999999,1.509306,0.415803,0.426348,0.669287,0.757268
1700067P10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079152
1700069B07Rik,0.533941,1.248592,0.530394,3.657236,0.930679,0.90726,0.254779,0.727712,1.647441
1700069L16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700069P05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700071G01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700071K01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.102228,0.0,0.0
1700071M16Rik,0.0,0.0,0.677756,0.152043,0.230595,0.057574,0.0,0.32293,0.248978
1700072B07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700072G22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700072O05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700073E17Rik,0.0,0.0,0.0,0.0,0.106444,0.061266,0.0,0.0,0.0
1700074A21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700074H08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700074P13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700080E11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700080G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700080N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700080O16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700081B01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700081H04Rik,0.0,0.145212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700081N11Rik,0.629768,0.755504,0.994339,0.205838,1.232246,0.611444,0.524768,0.0,1.184068
1700082M22Rik,0.03133,0.0,0.247995,0.166885,0.219199,0.367016,0.128322,0.477285,0.466046
1700083H02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700084C06Rik,0.317412,0.600103,0.0,0.129137,0.130334,0.0,0.0,0.0,0.0
1700084D21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700084E18Rik,2.434989,1.205796,0.365393,0.574971,0.589069,0.593221,0.443388,0.53226,0.185736
1700084F23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700084J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032963,0.0
1700084M14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700085C21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700085D07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700086D15Rik,0.0,0.148225,0.285239,0.0,0.0,0.0,0.0,0.061694,0.0
1700086L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700086O06Rik,5.955034,3.920195,3.454375,0.848094,4.366875,1.988163,3.883288,2.306364,3.399003
1700086P04Rik,1.379397,1.486176,0.636182,1.053651,2.915691,1.768752,1.224055,1.286695,0.469904
1700087M22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700088E04Rik,8.408243,4.7144580000000005,3.768933,2.05884,5.903468,4.431191,4.79051,1.507966,2.41641
1700091H14Rik,0.0,0.0,0.185253,0.0,0.0,0.0,0.0,0.151811,0.194694
1700092C02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700092C10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700092C17Rik,2.85985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700092E16Rik,0.0,0.26613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700092E19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700092K14Rik,0.0,0.0,0.0,0.349497,0.0,0.0,0.408487,0.0,0.0
1700092M07Rik,0.0,2.1615830000000003,1.264446,0.804917,1.044167,1.805074,0.951989,0.456654,0.0
1700093K21Rik,0.0,0.166912,0.207744,0.165204,0.137929,0.0,0.0,0.071302,0.252862
1700094J05Rik,0.0,0.093576,0.358011,0.0,0.0,0.0,0.0,0.080213,0.094003
1700094M23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700094M24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700095A13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700095A21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700095B10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700095J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700095J07Rik,0.0,0.0,0.0,0.0,0.053402,0.161491,0.0,0.0,0.0
1700095J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700095K22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700096J18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700096K18Rik,0.806331,0.89941,1.647907,0.300201,1.079972,0.812246,1.255116,0.772878,1.871878
1700097M23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700097N02Rik,0.0,0.0,0.112477,0.0,0.0,0.0,0.0,0.0,0.0
1700099I09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700100I10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700100L14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700101I11Rik,0.0,0.100934,0.414719,0.041223,0.083287,0.0,0.0,0.40998,0.050549
1700101I19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700101O22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700102F20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700102P08Rik,0.385186,0.570816,0.234124,0.495615,0.472265,0.340211,0.160027,0.2768,1.62136
1700104B16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700104L18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700105G05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700105P06Rik,0.0,0.369526,0.518657,0.270618,0.919594,0.585038,0.59293,0.376474,0.183357
1700108F19Rik,0.0,0.069643,0.0,4.296574,0.144885,0.028657,0.832232,2.7842330000000004,2.904104
1700108J01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700108N06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700108N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700109G14Rik,0.0,0.109973,0.253856,0.363301,0.0,0.264195,0.129877,0.113046,0.0
1700109G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700109H08Rik,5.661326,2.793176,1.481809,2.348876,2.128497,2.498937,0.187793,2.240006,1.003562
1700109I08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700109K24Rik,0.0,0.3780679999999999,0.920734,1.820068,1.827675,2.246408,0.641985,0.638742,0.918743
1700110C19Rik,0.0,0.274442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700110I01Rik,0.0,0.0,0.0,0.207792,0.0,0.0,0.0,0.0,0.110862
1700110I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700110K17Rik,0.0,0.0,0.087919,0.0,0.0,0.097132,0.0,0.0,0.0
1700111E14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700111N16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700112D23Rik,8.485783999999999,0.751196,5.765875,0.218383,8.516743,7.623902,7.745177999999999,1.524864,5.927396
1700112H15Rik,0.0,0.0,0.0,0.141089,0.0,0.0,0.0,0.0,0.325919
1700112J05Rik,0.122572,0.0946,0.0,0.083284,0.0,0.080993,0.094035,0.0,0.0
1700112J16Rik,0.0,1.3165330000000002,0.033666,0.0,0.0,0.028476,0.03412,0.0,0.0
1700112K13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700112L15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700112M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700113A16Rik,1.089605,1.086369,1.771441,0.803844,1.962635,2.349331,2.13303,1.527288,2.965777
1700113B09Rik,0.0,0.0,0.0,0.326497,0.0,0.0,0.0,1.105985,0.367941
1700113B19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700113H08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700116B05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700119H24Rik,0.0,0.273355,0.938293,0.0,0.0,0.362616,0.135041,0.0,0.0
