symbol,SJ1,SJ10,SJ11,SJ12,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,SJ9
Dnajc5b,0,0,0,0,0,0,0,0,0,0,0,0
Gm23330,0,0,0,0,0,0,0,0,0,0,0,0
Gm6141,0,0,0,0,0,0,0,0,0,0,0,0
1700064H15Rik,0,0,0,0,0,0,0,0,0,2,0,0
Trim55,1,1,13,0,0,0,0,2,1,0,0,6
BC002189,0,0,0,0,0,0,0,0,0,0,0,0
Crh,0,0,0,0,0,0,0,0,0,0,0,0
Gm18864,0,0,0,0,0,0,0,0,0,0,0,0
Gm7442,0,0,0,0,0,0,0,0,0,0,0,0
4632415L05Rik,213,340,197,257,205,405,291,197,204,337,334,350
Gm37523,0,0,0,0,0,0,0,0,0,0,0,0
Gm17771,2,0,8,0,7,5,2,1,6,6,1,3
Cp,58,2528,1519,1476,47,2029,2103,749,1015,73,57,2566
Hps3,1647,1322,1408,1633,1597,1637,1659,1125,1317,2505,2874,1475
Hltf,1129,728,825,704,1125,739,1022,645,661,1268,1753,775
Gyg,2113,948,1053,1194,2211,1229,1287,1021,1347,2741,2447,1155
Cpa3,0,0,0,0,0,1,0,0,0,0,0,0
Mir7007,0,0,0,0,0,0,0,0,0,0,0,0
Cpb1,0,0,0,6,0,0,0,0,0,0,0,0
Gm43525,0,0,0,1,0,0,0,0,0,0,0,0
Agtr1b,0,0,0,0,0,0,0,0,0,0,0,0
Gm18426,0,0,0,0,0,0,0,0,0,0,0,0
Gm42594,0,0,0,0,0,0,0,0,0,0,0,0
Gm31466,0,0,0,0,0,0,0,0,0,0,0,0
Gm18491,0,0,0,0,0,0,0,0,0,0,0,0
Gm38323,0,0,0,0,0,0,0,0,0,0,0,0
Gm18493,0,0,0,0,0,0,0,0,0,0,0,0
Gm37480,0,0,0,0,0,0,0,0,0,0,0,0
Gm7488,392,237,279,245,479,419,263,214,220,386,543,250
Gm43160,0,0,0,0,0,0,0,0,0,0,0,0
Gm29137,0,0,0,0,0,0,0,0,0,0,0,0
Gm43675,0,0,0,0,0,0,0,0,0,0,0,0
Gm17935,0,0,0,0,0,0,0,0,0,0,0,0
Gm31693,1,2,5,2,5,5,3,4,2,4,20,11
7530428D23Rik,0,0,0,0,1,0,0,0,0,0,0,0
Gm43674,0,0,0,3,0,0,0,0,0,0,0,0
Gm43671,0,0,0,0,0,0,0,0,0,0,0,0
Gm43672,47,29,30,28,43,15,22,19,40,65,55,25
Tbl1xr1,2261,1320,1312,1475,1636,1522,1739,1270,1639,2847,2937,1324
Gm5842,0,0,0,0,1,0,0,0,0,0,0,1
Rprl2,0,0,0,0,0,0,0,0,0,0,0,0
Gm38324,0,0,0,0,0,0,0,0,0,0,0,0
Gm37636,0,0,0,0,0,0,0,0,0,0,0,0
Gm26354,0,0,0,0,0,0,0,0,0,0,0,0
Spin3-ps,0,0,0,0,0,0,0,0,0,0,0,0
Gm37889,0,0,0,0,0,0,0,0,0,0,0,0
Gm36983,0,0,0,0,0,0,0,0,0,0,0,0
Gm37021,0,0,0,0,0,0,0,0,0,0,0,0
Gm37492,0,0,0,0,0,0,0,0,0,0,0,0
4930412E21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Naaladl2,0,1,0,0,0,0,0,0,0,0,0,0
Gm7536,5689,5529,6133,6406,6563,5216,6279,4935,6176,6075,5374,6101
Gm24704,0,0,0,0,0,0,0,0,0,0,0,0
Gm24062,0,0,0,0,0,0,0,0,0,0,0,0
Gm42774,0,0,0,0,0,0,0,0,0,0,0,0
Gm37136,0,0,0,0,0,0,0,0,0,0,0,0
Gm38002,0,0,0,0,0,0,0,0,0,0,0,0
Gm10259,0,0,0,0,0,0,0,0,0,0,0,0
Nlgn1,0,0,0,0,0,0,0,0,0,0,0,0
Gm24250,0,0,0,0,0,0,0,0,0,0,0,0
Gm37573,0,0,0,0,0,0,0,0,0,0,0,0
Gm6197,0,0,0,0,0,0,0,0,0,0,0,0
A830092H15Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm4855,0,0,0,0,0,0,0,0,0,0,0,0
Gm25773,0,0,0,0,0,0,0,0,0,0,0,0
Spata16,0,0,0,0,0,0,0,0,0,0,0,0
Gm37659,0,0,0,0,0,0,0,0,0,0,0,0
Gm44464,0,0,0,0,0,0,0,0,0,0,0,0
Gm7558,0,1,0,0,0,0,0,0,0,0,0,0
Ect2,2428,345,538,446,1867,468,483,489,480,1412,2013,315
Gm25152,0,0,0,0,0,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Nceh1,10871,4003,4590,5097,10078,4605,4853,4382,4976,9840,11882,4027
Gm37191,0,0,0,0,0,0,0,0,0,0,0,0
Gm43345,0,0,0,0,0,0,0,0,0,0,0,0
Tnfsf10,80,12,8,2,59,19,9,19,13,25,44,6
Ghsr,0,0,0,0,0,0,0,0,0,0,0,0
Fndc3b,3376,2537,2574,2873,2768,3528,3200,2741,2841,3517,3556,2658
Gm43344,0,0,0,0,0,0,0,0,0,0,0,0
Mir3092,0,0,0,0,0,0,0,0,0,0,0,0
Tmem212,0,0,0,0,0,0,0,1,1,0,0,0
Gm26040,0,0,0,0,0,0,0,0,0,0,0,0
Pld1,585,627,660,633,525,664,610,611,636,723,794,608
Gm42196,0,0,0,0,0,0,0,0,0,0,0,0
Gm37098,0,0,0,0,0,0,0,0,0,0,0,0
Tnik,13,0,4,4,2,8,4,0,1,2,2,0
Gm37537,0,0,0,0,0,0,0,0,0,0,0,0
Mir466q,0,0,0,0,0,0,0,0,0,0,0,0
Slc2a2,0,0,0,0,0,0,0,0,0,0,0,0
1700112D23Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm6505,14,16,22,24,11,0,7,0,0,8,15,31
Eif5a2,308,357,197,223,305,301,265,146,181,319,368,242
Gm32950,0,0,0,0,0,3,0,0,0,0,0,0
Rpl22l1,1109,1185,1257,1201,1426,1476,1408,956,971,1389,1584,1330
Gm33051,0,0,0,0,0,0,0,0,0,0,0,0
Gm37867,0,0,0,1,2,0,1,2,2,3,0,1
Gm37924,1,3,8,0,5,3,5,5,4,9,22,10
Gm1527,0,0,0,0,0,0,0,0,0,0,0,0
Egfem1,0,0,0,0,0,0,0,0,0,0,0,0
Gm38029,0,0,0,0,0,0,0,0,0,0,0,0
Gm37965,0,0,0,0,0,0,0,0,0,0,0,0
Mir551b,0,0,0,0,0,0,0,0,0,0,0,0
Mir21b,0,0,0,0,0,0,0,0,0,0,0,0
Gm37557,0,0,0,0,0,0,0,0,0,0,0,0
Gm33206,0,0,0,0,0,0,0,0,0,0,0,0
Mannr,0,0,0,0,0,0,0,0,0,1,0,0
Gm37281,0,0,0,0,0,0,0,0,0,0,0,0
Mecom,0,0,2,2,1,1,1,0,0,0,0,1
Mecomos,0,0,0,0,0,3,0,0,0,0,0,0
Gm38066,0,0,0,0,0,0,0,0,0,0,0,0
Gm38197,0,0,0,0,0,0,0,0,0,0,0,0
Gm10258,0,0,0,0,0,0,0,0,0,0,0,0
Gm38362,0,0,0,0,0,0,0,0,0,0,0,0
Gm37024,0,0,0,0,0,0,0,0,0,0,0,0
Gm37652,0,0,0,0,0,0,0,0,0,0,0,0
Gm38258,0,0,0,0,0,0,0,0,0,0,0,0
Gm38153,0,0,0,0,0,0,0,0,0,0,0,0
1600017P15Rik,0,0,0,0,0,0,0,3,0,0,0,0
1600017P15Rik,0,0,0,0,0,0,0,0,0,0,0,0
Actrt3,0,0,0,0,0,0,0,0,0,0,0,0
Mynn,478,462,355,345,340,494,697,249,400,545,435,435
Lrrc34,7,0,0,0,7,2,0,0,0,0,7,0
Lrriq4,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc31,0,0,0,0,0,0,0,0,0,1,0,0
Gm15462,25,20,24,14,28,16,20,12,31,16,27,10
Samd7,0,0,0,0,0,0,0,0,0,0,0,0
4933429H19Rik,0,0,0,4,0,0,0,0,0,0,0,0
Sec62,2227,2067,2127,2258,2465,2345,2472,1903,2406,2300,3169,2607
Gm38080,0,0,0,0,0,0,0,0,0,0,0,0
Gpr160,52,26,47,68,85,20,40,42,18,146,228,58
Phc3,1017,797,860,941,795,1005,792,661,736,917,1180,781
9530022L04Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm2979,0,0,0,0,0,0,0,0,0,0,0,0
Prkci,786,662,659,652,635,755,680,564,596,769,1096,782
Mir7008,0,0,0,0,0,0,0,0,0,0,0,0
Skil,4018,2964,3409,3700,3449,2739,2596,2641,3007,4562,6637,3173
Cldn11,0,0,0,0,0,0,0,2,0,2,0,3
Slc7a14,10,2,16,8,2,16,16,13,7,11,0,26
Gm15496,0,0,0,0,0,0,0,0,0,0,0,0
Gm38025,5,0,25,38,30,12,15,25,28,57,33,38
Gm6558,0,0,0,0,0,0,0,0,0,0,0,0
Kcnmb2,0,0,0,3,0,0,0,0,0,0,0,0
Gm37834,8,0,0,3,1,3,8,0,0,3,0,0
Gm37770,0,0,0,0,0,0,0,0,0,0,0,0
Zmat3,690,652,715,756,610,765,744,623,682,1065,1107,692
Gm36990,0,0,0,0,0,0,0,0,0,0,0,0
Pik3ca,1194,1679,2090,2209,1774,2188,1548,1215,2062,1748,1963,1301
Gm37123,19,15,36,26,17,31,18,4,18,18,14,18
Kcnmb3,0,0,0,0,0,2,0,0,0,0,0,0
Zfp639,938,600,714,792,1039,783,699,625,695,828,845,730
Gm37592,1,0,1,4,6,5,10,3,1,10,14,0
Mfn1,1096,739,829,1031,1191,971,853,885,944,1097,1068,1006
Gnb4,688,32,180,170,619,287,167,243,218,342,233,96
Gm37640,0,0,0,0,0,0,0,0,0,0,0,0
Actl6a,1917,1387,1431,1869,2097,1628,1740,1370,1520,1781,1829,1776
Gm37353,0,0,1,13,0,0,3,1,3,0,0,0
Mrpl47,323,386,274,315,359,331,384,233,228,321,456,374
Ndufb5,1367,1279,1449,1218,1521,1278,1309,1132,1298,1333,1354,1354
Usp13,1,0,0,0,0,3,0,0,0,0,0,0
Gm15574,0,0,0,0,0,0,0,0,0,0,0,0
Gm37459,0,0,0,0,0,0,0,0,0,0,0,0
Pex5l,0,0,0,0,0,0,0,0,0,0,0,0
Gm23214,0,0,0,0,0,0,0,0,0,0,0,0
4930419G24Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm37443,0,0,0,0,0,0,0,0,0,0,0,0
Gm19445,0,0,0,0,0,0,0,0,0,0,0,0
Gm37128,0,0,0,0,0,0,0,0,0,0,0,0
Gm27974,0,0,0,0,0,0,0,0,0,0,0,0
Gm37031,1,4,6,8,4,2,9,1,1,3,6,1
Gm24780,0,0,0,0,0,0,0,0,0,0,0,0
Gm37398,0,0,0,0,0,0,0,0,0,0,0,0
Gm5845,14,1,2,0,7,10,12,8,17,9,5,2
Gm42694,0,0,0,0,0,0,0,0,0,0,0,0
Gm43666,0,0,0,0,0,0,0,0,0,0,0,0
Gm18611,0,0,0,0,0,0,0,0,0,0,0,0
Ttc14,1087,1247,1084,1154,1115,1590,1325,971,886,1334,1773,1141
Ccdc39,26,35,3,2,30,5,3,3,11,6,12,21
Gm43140,0,0,0,0,0,0,0,0,0,0,0,0
4930431L21Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930502C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm23175,0,0,0,0,0,0,0,0,0,0,0,0
Gm9791,0,0,0,0,0,0,0,0,0,0,0,0
Gm43077,0,0,0,1,0,0,0,0,0,0,0,0
Fxr1,2460,1872,2139,1972,2266,2018,2214,1787,1900,2351,3046,2141
Gm43667,19,10,19,1,29,9,13,9,18,27,23,13
Dnajc19,886,583,784,870,894,769,766,611,815,788,650,822
Gm43668,33,24,15,14,20,8,15,9,24,20,49,0
Sox2ot,0,0,0,0,0,0,0,0,0,0,0,0
Gm5708,0,0,1,3,0,0,0,0,0,0,0,0
Gm38505,0,0,0,0,0,0,0,0,0,0,0,0
Gm34599,0,0,0,0,0,0,0,0,0,0,0,0
Gm20515,0,0,0,0,0,0,0,0,0,0,0,0
Gm29135,0,0,0,0,0,0,0,0,0,0,0,0
Gm27403,0,0,0,0,0,0,0,0,0,0,0,0
Gm42695,0,0,0,0,0,0,0,0,0,0,0,0
Gm42205,0,0,0,0,0,0,0,0,0,0,0,0
RF01953,0,0,0,0,0,0,0,0,0,0,0,0
Mir1897,0,0,0,0,0,0,0,0,0,0,0,0
Gm42692,0,0,0,0,0,0,0,0,0,0,0,0
Sox2,0,0,0,0,0,0,0,0,0,0,0,0
Gm27611,0,0,0,0,0,0,0,0,0,0,0,0
Gm42693,0,0,0,0,0,0,0,0,0,0,0,0
Gm43206,0,0,0,0,0,0,0,0,0,0,0,0
Gm3143,0,0,0,0,0,0,0,0,0,0,0,0
Gm38509,0,0,0,0,0,0,0,0,0,0,0,0
Gm21388,0,5,7,6,2,3,0,4,0,3,1,3
Mir6378,0,0,0,0,0,0,0,0,0,0,0,0
1700017M07Rik,0,0,0,0,0,9,0,0,0,2,0,0
Gm25442,0,0,0,0,0,0,0,0,0,0,0,0
Gm43078,0,0,0,0,0,0,0,0,0,0,0,0
Gm7733,0,0,0,0,0,0,0,0,0,0,0,0
Ube2l3-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Gm6639,0,0,0,0,0,0,0,0,0,0,0,0
Gm25696,0,0,0,0,0,0,0,0,0,0,0,0
Atp11b,2326,1612,1613,1845,2029,2100,1932,1387,1674,2454,3830,1826
Gm43203,0,0,0,0,14,3,0,0,0,8,11,0
Gm7741,0,0,0,0,0,1,0,0,0,0,0,0
Dcun1d1,926,687,772,925,765,1044,875,786,737,848,1389,770
Gm15952,5,4,7,13,10,0,1,6,7,7,0,1
8430422M14Rik,10,7,0,3,12,10,10,9,8,9,8,7
Mccc1,466,544,596,580,529,764,635,440,550,826,603,683
Gm43080,8,18,15,9,0,3,9,12,9,16,41,0
B230207O21Rik,0,0,0,0,0,4,0,0,0,0,0,0
Mccc1os,0,0,1,10,5,8,8,1,0,0,0,0
Ccdc144b,2,8,4,1,3,0,3,2,16,1,0,2
Acad9,1156,686,1483,1224,1289,1034,1162,894,819,780,1127,856
Gm43079,19,0,12,0,43,0,40,20,35,19,86,0
Gm43205,10,10,4,7,8,4,0,5,0,1,13,5
D3Ertd254e,221,165,135,224,205,207,184,162,157,264,259,175
Qrfpr,0,0,0,0,0,0,0,2,0,0,0,0
Gm43255,0,0,0,0,0,0,0,0,0,0,0,0
Gm18893,0,0,0,0,0,0,0,0,0,0,0,0
Gm42208,0,0,0,0,0,0,0,0,0,0,0,0
Gm17835,0,0,0,0,0,0,0,0,0,0,0,0
Gm17887,0,0,0,0,0,0,0,0,0,0,0,0
Anxa5,20683,21947,22938,23609,20110,24509,27461,20557,24555,17762,23689,24570
Mir7009,0,0,0,0,0,0,0,0,0,0,0,0
1810062G17Rik,10,20,7,3,3,6,10,12,0,11,11,6
Gm11548,0,0,0,0,0,0,0,0,0,0,0,0
Gm11549,0,0,0,0,0,0,0,0,0,0,0,0
Gm43537,2,0,1,0,3,0,3,0,5,6,0,7
Gm11550,0,0,0,0,0,0,0,0,0,0,0,0
Exosc9,855,765,869,923,889,922,1059,743,945,821,1116,944
Ccna2,5662,777,939,919,5763,1171,1311,887,1274,3574,3780,875
Bbs7,303,194,248,292,250,267,246,195,191,334,518,233
Trpc3,0,0,0,0,0,0,0,0,0,1,0,0
Gm12377,0,0,0,0,0,0,0,0,0,0,0,0
Gm12376,0,0,0,0,0,0,0,0,0,0,0,0
4932438A13Rik,1483,1624,2411,1868,1341,2096,1904,1652,1578,1605,1944,1928
Gm12531,0,0,0,0,0,0,0,0,0,0,0,1
Adad1,0,0,0,0,0,0,0,0,0,0,0,0
Gm12582,0,0,0,0,0,0,0,0,0,0,0,0
Gm12583,0,0,0,0,1,0,0,0,0,0,0,0
Gm12584,0,0,0,0,0,0,0,0,0,0,0,0
Il2,0,0,0,0,0,0,0,0,0,0,0,0
Gm12532,0,0,0,0,0,0,0,0,0,0,0,0
Il21,0,0,0,0,0,0,0,0,0,0,0,0
Gm12534,0,0,0,0,0,0,0,0,0,0,0,0
Gm43822,0,0,0,0,0,0,0,0,0,0,0,0
Gm24169,0,0,0,0,0,0,0,0,0,0,0,0
Cetn4,26,24,20,15,42,33,45,24,15,34,59,44
Gm43439,0,0,0,0,0,0,0,0,0,0,0,0
Bbs12,101,70,69,44,81,157,140,76,86,60,97,97
Gm12540,0,0,0,0,2,0,0,0,0,0,0,0
Fgf2os,0,0,0,0,0,0,0,0,0,0,0,0
Gm43488,0,0,0,0,0,0,0,0,2,0,0,0
Fgf2,24,17,9,27,13,31,33,17,11,39,20,20
Gm42923,115,293,289,264,112,432,225,167,173,170,154,240
Nudt6,92,87,96,115,123,76,116,71,62,136,104,127
Spata5,375,438,332,326,340,372,605,343,369,205,362,340
Gm43484,0,0,0,0,0,0,0,0,0,0,0,0
Gm12564,0,0,0,0,0,0,0,0,0,0,0,0
Gm12565,0,0,0,1,0,0,1,0,0,1,1,0
4930594O21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm42922,0,0,0,0,0,0,0,5,0,0,0,1
Spry1,7,11,21,15,4,8,20,8,12,12,13,19
Gm43820,0,0,0,0,0,0,0,0,0,0,0,1
Gm43414,0,0,0,0,1,0,0,0,0,0,0,0
Gm5148,3,20,4,10,1,1,1,5,3,0,29,8
Rps23-ps1,4784,5035,5679,5814,5634,5081,5356,4149,4947,6209,5709,6464
Rpl31-ps15,0,0,1,0,1,0,0,1,1,0,2,1
Gm42921,0,0,0,0,0,0,0,0,0,0,0,1
Gm26404,0,0,0,0,0,0,0,0,0,0,0,0
Gm42752,0,0,0,0,0,0,0,0,0,0,0,0
Gm42753,0,0,0,0,0,0,0,0,0,0,0,0
Gm20755,0,0,0,0,0,0,0,0,0,0,0,9
Gm7799,0,0,0,0,0,0,0,0,0,0,0,0
Gm42751,0,0,0,0,0,0,0,0,0,0,0,0
Gm22899,0,0,0,0,0,0,0,0,0,0,0,0
Gm43821,0,0,0,0,0,0,0,0,0,0,0,0
Rpl21-ps10,1,0,1,4,1,0,0,0,1,0,1,3
5430434I15Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm2965,0,0,0,0,0,0,0,0,0,0,0,0
Gm25574,0,0,0,0,0,0,0,0,0,0,0,0
Gm42920,0,0,0,0,0,0,0,0,0,0,0,0
3830422I06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm36823,0,11,7,9,0,11,11,5,12,2,11,9
Gm7815,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd50,1325,1127,1271,1738,1415,1565,1246,1217,1330,993,1298,1164
Gm24462,0,0,0,0,0,0,0,0,0,0,0,0
Gm7824,0,0,0,0,0,0,0,0,0,0,0,0
Gm43538,0,0,0,0,0,0,0,0,0,0,0,0
C230034O21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Fat4,2,0,4,39,3,8,3,3,2,4,0,6
Gm43539,0,0,0,0,0,0,0,0,0,0,0,0
Gm43308,0,0,0,0,0,0,0,0,0,0,0,0
Gm43008,0,0,0,0,0,0,0,0,0,0,0,0
Gm9845,0,0,0,0,0,0,0,0,0,0,0,0
n-R5s195,0,0,0,0,0,0,0,0,0,0,0,0
Gm42781,0,0,0,0,0,0,0,0,0,0,0,0
Gm23796,0,0,0,0,0,0,0,0,0,0,0,0
Gm23831,0,0,0,0,0,0,0,0,0,0,0,0
Gm42786,0,0,0,0,0,0,0,0,0,0,0,0
Gm42785,70,85,96,106,82,103,113,130,104,80,112,98
1700017G19Rik,6,6,2,0,0,0,2,0,0,0,0,1
Gm23810,0,0,0,0,0,0,0,0,0,0,0,0
Intu,185,125,188,192,172,189,163,220,168,158,166,187
Gm16114,0,0,0,0,0,0,0,0,0,0,0,0
Slc25a31,24,5,0,13,22,13,0,3,4,29,0,9
Hspa4l,1006,724,646,833,1092,1045,766,630,789,1125,1424,886
Plk4,1499,485,519,504,1514,739,563,624,656,1050,1056,608
Mfsd8,371,416,316,494,338,437,370,362,332,391,383,366
Gm2011,84,72,136,25,31,34,44,35,16,39,91,47
Abhd18,101,106,87,203,80,246,120,89,127,99,162,111
Gm10731,0,0,0,0,0,0,0,0,0,0,0,0
Gm44136,3,7,5,1,0,2,0,3,1,0,6,0
Gm44524,0,0,1,0,1,0,0,0,0,6,0,0
6430590A07Rik,3,3,12,8,5,2,3,3,11,9,0,2
1700034I23Rik,0,0,0,0,0,0,0,0,0,0,0,0
Larp1b,265,188,129,116,291,197,268,96,133,257,308,185
Gm22043,0,0,0,0,0,0,0,0,0,0,0,0
Gm42436,0,0,0,0,0,0,4,2,0,0,6,0
Gm42437,0,0,0,0,0,0,0,0,0,0,0,0
Pgrmc2,1482,1652,1739,1975,1501,1735,1825,1520,1507,1357,1741,1745
Gm40038,0,0,0,0,0,0,0,0,0,0,0,0
Gm16508,0,0,0,0,0,0,0,0,0,0,0,0
1700052H01Rik,0,0,0,0,0,0,0,0,0,0,0,4
Gm25487,0,0,0,0,0,0,0,0,0,0,0,0
Gm40040,0,0,0,0,0,0,0,0,0,0,0,0
Platr4,0,0,0,0,0,0,0,0,0,2,0,0
Gm6069,0,0,0,0,0,0,0,0,0,0,0,0
2400006E01Rik,0,0,0,0,0,0,0,0,0,0,0,0
Jade1,819,381,605,512,667,571,619,417,401,875,1699,403
Gm31266,0,0,0,2,0,0,0,0,0,0,0,0
Sclt1,221,104,143,128,307,113,122,119,97,207,236,120
Gm38047,2,0,0,12,3,7,7,9,14,6,10,7
D3Ertd751e,80,69,133,77,122,138,54,112,67,85,116,103
Gm37268,2,0,0,0,0,0,0,0,0,0,0,0
Gm7899,0,0,0,0,0,0,0,0,0,0,0,0
Gm37348,0,0,0,0,1,0,0,0,0,0,0,0
Gm37846,3,0,5,2,11,8,13,2,0,7,11,9
Gm38274,0,0,0,0,0,0,0,0,0,0,0,0
Gm37533,0,0,0,0,0,0,0,0,0,0,0,0
Gm38044,0,0,0,0,0,0,0,0,0,0,0,0
Gm9723,0,0,0,0,0,0,0,0,0,0,0,0
Gm18865,0,0,0,0,0,0,0,0,0,0,0,0
Gm36976,250,294,255,266,213,309,307,215,242,334,328,312
Gm29739,0,0,0,0,0,0,0,0,0,0,0,0
Gm25714,0,0,0,0,0,0,0,0,0,0,0,0
Gm32175,0,0,0,0,0,0,0,0,0,0,0,0
Gm37746,0,0,0,1,0,0,0,0,0,0,0,0
Gm37365,0,0,0,0,0,0,0,0,0,0,0,0
Gm38128,2,0,1,2,3,7,0,0,2,0,0,0
Gm37597,0,0,0,0,0,0,0,0,0,0,0,0
Gm24997,0,0,0,0,0,0,0,0,0,0,0,0
Gm27989,0,0,0,0,0,0,0,0,0,0,0,0
Gm38124,0,0,0,0,0,0,0,0,0,0,0,0
5930409G06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610316D01Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm36996,0,0,0,0,0,0,0,0,0,0,0,0
Pcdh10,0,0,0,0,0,0,0,2,0,0,0,0
1700027H10Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm2136,0,0,0,0,0,0,0,0,0,0,0,0
Gm37345,0,0,0,0,0,0,0,0,0,0,0,0
Gm37835,0,0,0,0,0,0,0,0,0,0,0,0
Gm38166,0,0,0,0,0,0,0,0,0,0,0,0
Gm32340,0,0,0,0,0,0,0,0,0,0,0,0
Gm25796,0,0,0,0,0,0,0,0,0,0,0,0
Gm23337,0,0,0,0,0,0,0,0,0,0,0,0
Gm26081,0,0,0,0,0,0,0,0,0,0,0,0
Gm18843,0,0,0,0,0,0,0,0,0,0,0,0
Pabpc4l,0,0,0,0,0,0,0,0,0,0,0,0
Gm37445,0,0,0,0,0,0,0,0,0,0,0,0
Mir6379,0,0,0,0,0,0,0,0,0,0,0,0
Gm10356,0,0,0,0,0,0,0,0,0,0,0,0
Gm5274,0,0,0,0,0,0,0,0,0,0,0,0
Gm23891,0,0,0,0,0,0,0,0,0,0,0,0
Rpl23a-ps5,0,0,0,0,0,0,0,0,0,1,0,0
Gm10730,0,0,0,0,0,0,0,0,0,0,0,0
Gm2229,0,0,0,0,0,0,0,0,0,0,0,0
Gm7977,0,0,0,0,0,0,0,0,0,0,0,0
Gm37295,0,0,0,0,0,0,0,0,0,0,0,0
1700018B24Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm37190,0,0,0,0,0,0,0,0,0,0,0,0
Gm23511,0,0,0,0,0,0,0,0,0,0,0,0
Gm31415,0,0,0,0,0,0,0,0,0,0,0,0
Gm37819,12,10,4,0,8,5,5,4,5,9,1,5
Gm37684,0,0,0,0,0,0,0,0,0,0,0,0
Gm20557,0,0,0,0,0,0,0,0,0,0,0,0
Gm5846,0,0,0,1,0,0,0,2,0,0,0,0
Gm22480,0,0,0,0,0,0,0,0,0,0,0,0
Gm37424,0,0,0,0,0,0,0,0,0,0,0,0
Gm38261,0,0,0,0,1,0,0,0,0,0,0,0
Gm38088,0,0,0,0,0,0,0,0,0,0,0,0
Gm2328,0,0,0,0,0,0,0,0,0,0,0,0
Gm29741,0,0,0,0,0,0,0,0,0,0,0,0
Gm23096,0,0,0,0,0,0,0,0,0,0,0,0
Pcdh18,1,5,0,3,13,2,3,2,4,0,26,2
Gm37550,0,0,0,0,0,0,0,0,0,0,0,0
Slc7a11,595,14136,12466,13805,617,16450,14733,13061,14156,2082,2760,14620
Gm37854,0,0,1,3,2,0,0,3,1,0,0,0
Gm37826,0,0,0,0,0,0,0,0,0,0,0,0
Gm37692,0,0,0,0,0,0,0,0,0,0,0,0
Gm2345,0,0,0,0,0,0,0,0,0,0,0,0
Gm37498,2,30,20,22,0,22,37,19,27,0,0,51
Gm6209,5,77,84,47,9,64,53,51,57,17,35,99
5830415G21Rik,3,57,39,26,8,32,39,23,35,3,0,58
Gm38237,0,0,0,0,0,0,0,0,0,0,0,0
Gm37199,8,28,21,12,0,15,29,11,10,11,10,31
Gm37461,0,0,0,0,0,0,0,0,0,0,0,0
Gm24503,0,0,0,0,0,0,0,0,0,0,0,0
Gm37548,0,0,0,0,0,0,0,0,0,0,0,0
Gm37843,0,0,0,0,0,0,0,0,0,0,0,0
Gm37209,0,0,0,0,0,0,0,0,0,0,0,0
Gm29230,0,0,0,0,0,0,0,0,0,0,0,0
Gm38246,12,7,7,5,14,2,4,4,7,0,0,7
Noct,1560,1381,1471,1515,1345,1517,1533,1157,1373,1434,1655,1509
Gm38357,8,0,0,0,7,9,0,5,2,0,0,0
Elf2,1824,1343,1323,1425,1640,1393,1286,985,1212,2338,3084,1368
4930577N17Rik,60,24,14,9,52,10,24,11,8,58,45,25
Gm24282,0,0,0,0,0,0,0,0,0,0,0,0
Gm37399,0,0,0,0,0,0,0,0,0,0,0,0
Gm37203,0,0,0,0,0,0,0,0,0,0,0,0
Gm5103,0,0,0,0,0,0,0,0,0,0,0,0
Mgarp,4,53,188,148,15,18,39,65,100,3,0,43
Gm9442,0,0,0,0,0,0,1,5,0,0,0,10
Ndufc1,922,1091,1008,1099,959,911,1042,1000,1061,779,623,1244
Naa15,2833,2212,2511,2684,2694,3012,3027,2432,2706,2406,3317,2295
Gm37646,0,0,0,0,0,0,0,0,0,0,0,0
Gm38160,0,0,0,0,2,0,0,1,6,3,14,0
Rab33b,564,509,711,546,500,503,653,445,632,641,797,482
Gm37968,4,3,1,5,9,0,11,2,7,2,33,5
Setd7,1193,1417,1629,1341,1068,1374,1247,940,1215,1598,1882,1614
Gm38200,0,0,0,0,0,0,0,0,0,0,0,0
5031434O11Rik,21,51,88,49,14,66,47,11,22,44,28,73
Gm38334,0,0,0,0,0,0,0,0,0,0,0,0
5430433H01Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm38247,0,0,1,0,0,0,0,0,1,0,0,0
